#name	spanning reads	mapping score(1 is good)	seq agreement near breakpoint (1 is good)	avg frac of reads at loci in fusion	3' breakpoint	5' breakpoint
AFMID--FKTN	1	1.0	1.0	0.02	3'-FKTN-chr9-105641117-0.03	5'-AFMID-chr17-78191060-0.011
ACTG1--ZNF462	1	1.0	1.0	0.009	3'-ZNF462-chr9-107011223-0.017	5'-ACTG1-chr17-81512802-0.0
TBL1X--TMEM245	1	1.0	1.0	0.021	3'-TMEM245-chr9-109036382-0.019	5'-TBL1X-chrX-9501849-0.023
TMEM245--TNRC6B	1	1.0	1.0	0.012	3'-TNRC6B-chr22-40248075-0.005	5'-TMEM245-chr9-109119925-0.019
RPAIN--CNTRL	1	1.0	1.0	0.019	3'-CNTRL-chr9-121151438-0.034	5'-RPAIN-chr17-5420472-0.004
MGP--NEK6	1	1.0	0.5	0.004	3'-NEK6-chr9-124274878-0.007	5'-MGP-chr12-14881985-0.0
NUP188--MVB12B	1	1.0	1.0	0.511	3'-MVB12B-chr9-126400584-1.0	5'-NUP188-chr9-128964389-0.022
FLCN--GOLGA2	1	1.0	1.0	0.04	3'-GOLGA2-chr9-128256559-0.01	5'-FLCN-chr17-17237191-0.071
GOLGA2--FOPNL	1	1.0	1.0	0.005	3'-FOPNL-chr16-15888590-0.001	5'-GOLGA2-chr9-128256538-0.01
PSMD7--SPTAN1	1	1.0	1.0	0.006	3'-SPTAN1-chr9-128633659-0.011	5'-PSMD7-chr16-74296989-0.002
SNRPD1--PPP2R4	1	1.0	1.0	0.002	3'-PPP2R4-chr9-129148944-0.002	5'-SNRPD1-chr18-21612447-0.001
ASB6--PTPRS	1	1.0	1.0	0.012	3'-PTPRS-chr19-5207706-0.013	5'-ASB6-chr9-129636134-0.011
RP11-661P17.1--GPR107	1	1.0	1.0	0.017	3'-GPR107-chr9-130135399-0.011	5'-RP11-661P17.1-chr15-91489477-0.023
FTH1--FUBP3	1	1.0	1.0	0.004	3'-FUBP3-chr9-130638352-0.009	5'-FTH1-chr11-61967631-0.0
WDR5--TSPO	1	1.0	1.0	0.003	3'-TSPO-chr22-43163241-0.0	5'-WDR5-chr9-134154543-0.006
GPSM1--SYNM	1	1.0	1.0	0.065	3'-SYNM-chr15-99131275-0.004	5'-GPSM1-chr9-136359601-0.125
EHMT1--AGPAT2	1	1.0	1.0	0.005	3'-AGPAT2-chr9-136677558-0.003	5'-EHMT1-chr9-137711030-0.007
RPS21--C9orf172	1	1.0	1.0	0.035	3'-C9orf172-chr9-136848412-0.071	5'-RPS21-chr20-62388500-0.0
TUBB4B--IER2	1	1.0	1.0	0.002	3'-IER2-chr19-13154385-0.002	5'-TUBB4B-chr9-137243706-0.001
AKR1C1--MGP	1	1.0	1.0	0.0	3'-MGP-chr12-14885859-0.0	5'-AKR1C1-chr10-4977965-0.0
SLC25A35--AKR1C1	1	1.0	1.0	0.011	3'-AKR1C1-chr10-4995359-0.0	5'-SLC25A35-chr17-8295360-0.023
CUBN--AKR1C3	1	1.0	1.0	0.1	3'-AKR1C3-chr10-5099451-0.0	5'-CUBN-chr10-17100587-0.2
PFKFB3--SBF2	1	1.0	1.0	0.017	3'-SBF2-chr11-9853185-0.021	5'-PFKFB3-chr10-6170851-0.012
TMEM180--OPTN	1	1.0	1.0	0.05	3'-OPTN-chr10-13137976-0.008	5'-TMEM180-chr10-102469137-0.091
RAB18--RSU1	1	1.0	1.0	0.002	3'-RSU1-chr10-16782087-0.002	5'-RAB18-chr10-27509930-0.002
VIM--FAM65A	1	1.0	1.0	0.016	3'-FAM65A-chr16-67538447-0.032	5'-VIM-chr10-17237585-0.0
VIM--STX1B	1	1.0	1.0	0.1	3'-STX1B-chr16-30997048-0.2	5'-VIM-chr10-17237585-0.0
MLLT10--PIP4K2A	1	1.0	1.0	0.03	3'-PIP4K2A-chr10-22562354-0.05	5'-MLLT10-chr10-21536878-0.01
ZNF14--PDSS1	1	1.0	1.0	0.049	3'-PDSS1-chr10-26746795-0.042	5'-ZNF14-chr19-19733100-0.056
MXRA7--YME1L1	1	1.0	1.0	0.021	3'-YME1L1-chr10-27154372-0.004	5'-MXRA7-chr17-76676548-0.038
CSGALNACT2--SVIL	1	1.0	1.0	0.007	3'-SVIL-chr10-29735838-0.004	5'-CSGALNACT2-chr10-43165371-0.011
SLC7A1--ITGB1	1	1.0	1.0	0.005	3'-ITGB1-chr10-32958251-0.0	5'-SLC7A1-chr13-29510001-0.011
AIFM1--NRP1	1	1.0	1.0	0.004	3'-NRP1-chr10-33263875-0.002	5'-AIFM1-chrX-130165675-0.005
NRP1--ETFA	1	1.0	1.0	0.002	3'-ETFA-chr15-76274495-0.001	5'-NRP1-chr10-33334571-0.002
NRBF2--PARD3	1	1.0	1.0	0.009	3'-PARD3-chr10-34681169-0.01	5'-NRBF2-chr10-63138483-0.009
ZNF37BP--CEP164P1	1	1.0	1.0	0.283	3'-CEP164P1-chr10-45057623-0.5	5'-ZNF37BP-chr10-42546817-0.067
CSGALNACT2--LRRC28	1	1.0	1.0	0.044	3'-LRRC28-chr15-99289241-0.077	5'-CSGALNACT2-chr10-43139954-0.011
TIMM23--JMJD1C	1	1.0	1.0	0.007	3'-JMJD1C-chr10-63445995-0.013	5'-TIMM23-chr10-45983792-0.002
SUV420H1--BICC1	1	1.0	1.0	0.031	3'-BICC1-chr10-58689025-0.038	5'-SUV420H1-chr11-68182489-0.024
CCAR1--DGKH	1	1.0	1.0	0.018	3'-DGKH-chr13-42236709-0.031	5'-CCAR1-chr10-68759742-0.006
DDIT4--SEZ6L2	1	1.0	1.0	0.001	3'-SEZ6L2-chr16-29899289-0.002	5'-DDIT4-chr10-72275842-0.0
BCL7C--VCL	1	1.0	1.0	0.005	3'-VCL-chr10-74108416-0.004	5'-BCL7C-chr16-30891457-0.005
ADK--WDR45	1	1.0	1.0	0.102	3'-WDR45-chrX-49086265-0.2	5'-ADK-chr10-74152397-0.003
CMAS--ZMIZ1	1	1.0	1.0	0.006	3'-ZMIZ1-chr10-79316510-0.011	5'-CMAS-chr12-22060926-0.002
PPIF--FBL	1	1.0	1.0	0.004	3'-FBL-chr19-39834542-0.002	5'-PPIF-chr10-79351570-0.005
C22orf23--WAPAL	1	1.0	1.0	0.054	3'-WAPAL-chr10-86477841-0.025	5'-C22orf23-chr22-37946631-0.083
TTC9C--GLUD1	1	1.0	1.0	0.007	3'-GLUD1-chr10-87068159-0.007	5'-TTC9C-chr11-62735566-0.006
PTEN--ATAD1	1	1.0	1.0	0.021	3'-ATAD1-chr10-87818137-0.019	5'-PTEN-chr10-87868573-0.024
FTH1--ACTA2	1	1.0	1.0	0.003	3'-ACTA2-chr10-88948909-0.005	5'-FTH1-chr11-61967631-0.0
RANGAP1--IDE	1	1.0	1.0	0.013	3'-IDE-chr10-92475965-0.021	5'-RANGAP1-chr22-41245952-0.005
TACC2--MYOF	1	1.0	1.0	0.012	3'-MYOF-chr10-93431517-0.004	5'-TACC2-chr10-122113233-0.02
CCDC34--HELLS	1	1.0	1.0	0.009	3'-HELLS-chr10-94554224-0.011	5'-CCDC34-chr11-27357426-0.007
RP11-437B10.1--SORBS1	1	1.0	1.0	0.022	3'-SORBS1-chr10-95330644-0.038	5'-RP11-437B10.1-chr15-92934674-0.006
MTHFD1--TM9SF3	1	1.0	1.0	0.009	3'-TM9SF3-chr10-96543421-0.013	5'-MTHFD1-chr14-64390700-0.005
MIR22HG--PYROXD2	1	1.0	1.0	0.025	3'-PYROXD2-chr10-98391086-0.027	5'-MIR22HG-chr17-1716208-0.023
EMC8--ERLIN1	1	1.0	1.0	0.005	3'-ERLIN1-chr10-100167408-0.009	5'-EMC8-chr16-85799524-0.002
CHMP4A--MGEA5	1	1.0	1.0	0.01	3'-MGEA5-chr10-101792903-0.018	5'-CHMP4A-chr14-24213491-0.002
WBP1L--PPRC1	1	1.0	1.0	0.042	3'-PPRC1-chr10-102150324-0.031	5'-WBP1L-chr10-102744144-0.053
ARF3--GBF1	1	1.0	1.0	0.008	3'-GBF1-chr10-102382894-0.012	5'-ARF3-chr12-48957426-0.004
FBXL15--CASKIN2	1	1.0	1.0	0.018	3'-CASKIN2-chr17-75515504-0.019	5'-FBXL15-chr10-102423136-0.016
C10orf32--LLGL1	1	1.0	1.0	0.023	3'-LLGL1-chr17-18244872-0.032	5'-C10orf32-chr10-102863055-0.014
LRR1--NT5C2	1	1.0	1.0	0.008	3'-NT5C2-chr10-103192982-0.012	5'-LRR1-chr14-49599727-0.004
RP11-313D6.3--PIH1D1	1	1.0	1.0	0.169	3'-PIH1D1-chr19-49451808-0.004	5'-RP11-313D6.3-chr10-110869871-0.333
RANBP1--MKI67	1	1.0	1.0	0.003	3'-MKI67-chr10-128119323-0.004	5'-RANBP1-chr22-20125343-0.001
TMEM223--FUOM	1	1.0	1.0	0.003	3'-FUOM-chr10-133357014-0.003	5'-TMEM223-chr11-62791999-0.003
ACTN1--SIRT3	1	1.0	1.0	0.013	3'-SIRT3-chr11-233217-0.024	5'-ACTN1-chr14-68979131-0.001
MAZ--CTSD	1	1.0	1.0	0.002	3'-CTSD-chr11-1763877-0.001	5'-MAZ-chr16-29811164-0.003
OSBPL5--CD81	1	1.0	1.0	0.033	3'-CD81-chr11-2397396-0.004	5'-OSBPL5-chr11-3165308-0.062
PHLDA2--PLAUR	1	1.0	1.0	0.007	3'-PLAUR-chr19-43670168-0.012	5'-PHLDA2-chr11-2929352-0.002
CCP110--TRIM5	1	1.0	1.0	0.024	3'-TRIM5-chr11-5685061-0.037	5'-CCP110-chr16-19553400-0.01
AKIP1--XIAP	1	1.0	1.0	0.011	3'-XIAP-chrX-123913965-0.017	5'-AKIP1-chr11-8919661-0.004
USP47--EIF4G2	1	1.0	1.0	0.011	3'-EIF4G2-chr11-10799757-0.001	5'-USP47-chr11-11892106-0.02
PCNA--FAR1	1	1.0	1.0	0.011	3'-FAR1-chr11-13730508-0.02	5'-PCNA-chr20-5115306-0.002
TCP11L1--PPFIBP1	1	1.0	1.0	0.014	3'-PPFIBP1-chr12-27695561-0.002	5'-TCP11L1-chr11-33054666-0.026
CD59--LAMP2	1	1.0	1.0	0.001	3'-LAMP2-chrX-120431076-0.001	5'-CD59-chr11-33736425-0.0
ARFGAP2--DDB2	1	1.0	1.0	0.028	3'-DDB2-chr11-47239214-0.045	5'-ARFGAP2-chr11-47176871-0.011
TREX2--PACSIN3	1	1.0	1.0	0.009	3'-PACSIN3-chr11-47183070-0.013	5'-TREX2-chrX-153470561-0.004
TNFRSF1A--ZFP91	1	1.0	1.0	0.006	3'-ZFP91-chr11-58617751-0.01	5'-TNFRSF1A-chr12-6342089-0.002
LENG8--TMEM258	1	1.0	1.0	0.035	3'-TMEM258-chr11-61792585-0.0	5'-LENG8-chr19-54451352-0.071
CEBPG--FADS3	1	1.0	1.0	0.009	3'-FADS3-chr11-61876476-0.014	5'-CEBPG-chr19-33379242-0.005
FTH1--NQO1	1	1.0	1.0	0.0	3'-NQO1-chr16-69726560-0.0	5'-FTH1-chr11-61967404-0.0
FTH1--GANAB	1	1.0	1.0	0.002	3'-GANAB-chr11-62633218-0.003	5'-FTH1-chr11-61967442-0.0
FTH1--FBL	1	1.0	1.0	0.001	3'-FBL-chr19-39846378-0.002	5'-FTH1-chr11-61967486-0.0
HNRNPM--FTH1	1	1.0	1.0	0.001	3'-FTH1-chr11-61967488-0.0	5'-HNRNPM-chr19-8445074-0.002
SDF2--FTH1	1	1.0	1.0	0.002	3'-FTH1-chr11-61967449-0.0	5'-SDF2-chr17-28662212-0.004
TPCN1--FTH1	1	1.0	1.0	0.015	3'-FTH1-chr11-61967473-0.0	5'-TPCN1-chr12-113221569-0.029
TBCD--FTH1	1	1.0	1.0	0.004	3'-FTH1-chr11-61967472-0.0	5'-TBCD-chr17-82752254-0.009
DDX17--FTH1	1	1.0	1.0	0.003	3'-FTH1-chr11-61967447-0.0	5'-DDX17-chr22-38506309-0.005
CALM3--FTH1	1	1.0	1.0	0.001	3'-FTH1-chr11-61967476-0.0	5'-CALM3-chr19-46608527-0.001
FTH1--RFWD3	1	1.0	1.0	0.011	3'-RFWD3-chr16-74621791-0.022	5'-FTH1-chr11-61967552-0.0
FTH1--DNAJC7	1	1.0	1.0	0.003	3'-DNAJC7-chr17-41981897-0.005	5'-FTH1-chr11-61967631-0.0
RTN3--SCGB2A1	1	1.0	1.0	0.5	3'-SCGB2A1-chr11-62214585-1.0	5'-RTN3-chr11-63681778-0.001
RAC3--BSCL2	1	1.0	1.0	0.004	3'-BSCL2-chr11-62690695-0.006	5'-RAC3-chr17-82032786-0.002
POLR2G--RP11-664H17.1	1	1.0	1.0	0.042	3'-RP11-664H17.1-chr12-20064428-0.083	5'-POLR2G-chr11-62762641-0.001
WDR74--RAB31	1	1.0	1.0	0.005	3'-RAB31-chr18-9739542-0.007	5'-WDR74-chr11-62841809-0.004
APOBEC3F--SLC3A2	1	1.0	1.0	0.007	3'-SLC3A2-chr11-62888880-0.0	5'-APOBEC3F-chr22-39045222-0.015
PTRF--ATL3	1	1.0	1.0	0.003	3'-ATL3-chr11-63626137-0.003	5'-PTRF-chr17-42404604-0.002
TMED10--ATL3	1	1.0	1.0	0.002	3'-ATL3-chr11-63671532-0.003	5'-TMED10-chr14-75134966-0.001
VEGFB--SMG6	1	1.0	1.0	0.024	3'-SMG6-chr17-2282823-0.036	5'-VEGFB-chr11-64238786-0.011
AP003774.1--EEA1	1	1.0	1.0	0.508	3'-EEA1-chr12-92827912-0.016	5'-AP003774.1-chr11-64326039-1.0
LSM14A--SF1	1	1.0	1.0	0.003	3'-SF1-chr11-64767027-0.003	5'-LSM14A-chr19-34172593-0.003
MAP4K2--PAFAH1B2	1	1.0	1.0	0.025	3'-PAFAH1B2-chr11-117169219-0.016	5'-MAP4K2-chr11-64789416-0.033
TBCB--MAP4K2	1	1.0	1.0	0.017	3'-MAP4K2-chr11-64803209-0.033	5'-TBCB-chr19-36125940-0.001
SNX15--CRK	1	1.0	1.0	0.011	3'-CRK-chr17-1441943-0.016	5'-SNX15-chr11-65040565-0.005
MRPL49--WIPF2	1	1.0	1.0	0.013	3'-WIPF2-chr17-40282681-0.023	5'-MRPL49-chr11-65126018-0.002
MRPL49--NUP62	1	1.0	1.0	0.007	3'-NUP62-chr19-49907593-0.013	5'-MRPL49-chr11-65126176-0.002
FIBP--STAC2	1	1.0	1.0	0.013	3'-STAC2-chr17-39220852-0.025	5'-FIBP-chr11-65888471-0.001
FOSL1--SERPINA3	1	1.0	1.0	0.039	3'-SERPINA3-chr14-94596369-0.077	5'-FOSL1-chr11-65900392-0.001
RAD9A--PRKCA	1	1.0	1.0	0.022	3'-PRKCA-chr17-66491618-0.014	5'-RAD9A-chr11-67393000-0.029
NDUFV1--C16orf74	1	1.0	1.0	0.003	3'-C16orf74-chr16-85751059-0.004	5'-NDUFV1-chr11-67612533-0.001
RAB6A--SERF2	1	1.0	1.0	0.002	3'-SERF2-chr15-43794046-0.0	5'-RAB6A-chr11-73761107-0.004
B2M--PRSS23	1	1.0	1.0	0.001	3'-PRSS23-chr11-86809175-0.001	5'-B2M-chr15-44715593-0.0
LSM14A--TAF1D	1	1.0	1.0	0.005	3'-TAF1D-chr11-93732293-0.008	5'-LSM14A-chr19-34172764-0.003
PPP2R1B--CHP1	1	1.0	1.0	0.014	3'-CHP1-chr15-41281879-0.01	5'-PPP2R1B-chr11-111766389-0.019
RNF41--CLMP	1	1.0	1.0	0.017	3'-CLMP-chr11-123071211-0.018	5'-RNF41-chr12-56204496-0.015
GINS1--RP11-283I3.6	1	1.0	1.0	0.154	3'-RP11-283I3.6-chr12-275257-0.25	5'-GINS1-chr20-25417191-0.059
MRPS35--WNK1	1	1.0	1.0	0.007	3'-WNK1-chr12-779427-0.008	5'-MRPS35-chr12-27719310-0.005
NCAPD2--SPC24	1	1.0	1.0	0.018	3'-SPC24-chr19-11145945-0.029	5'-NCAPD2-chr12-6514305-0.006
TRAPPC6A--MLF2	1	1.0	1.0	0.002	3'-MLF2-chr12-6748984-0.001	5'-TRAPPC6A-chr19-45178237-0.002
ARL16--LPCAT3	1	1.0	1.0	0.013	3'-LPCAT3-chr12-7018508-0.005	5'-ARL16-chr17-81681320-0.021
C16orf72--LPCAT3	1	1.0	1.0	0.017	3'-LPCAT3-chr12-7018529-0.005	5'-C16orf72-chr16-9112100-0.029
PROSER1--C1S	1	1.0	1.0	0.01	3'-C1S-chr12-7071028-0.001	5'-PROSER1-chr13-39037888-0.019
ITM2B--C1S	1	1.0	1.0	0.001	3'-C1S-chr12-7070971-0.001	5'-ITM2B-chr13-48256276-0.0
RP11-618P17.4--TAS2R14	1	1.0	1.0	0.003	3'-TAS2R14-chr12-10964669-0.002	5'-RP11-618P17.4-chr19-34402411-0.004
ART4--ATF7IP	1	1.0	1.0	0.508	3'-ATF7IP-chr12-14476131-0.016	5'-ART4-chr12-14828608-1.0
MGP--KHSRP	1	1.0	1.0	0.005	3'-KHSRP-chr19-6418867-0.01	5'-MGP-chr12-14884239-0.0
MYOM1--PLEKHA5	1	1.0	1.0	0.521	3'-PLEKHA5-chr12-19320441-0.043	5'-MYOM1-chr18-3187508-1.0
PPFIBP1--CCDC91	1	1.0	1.0	0.005	3'-CCDC91-chr12-28452518-0.008	5'-PPFIBP1-chr12-27647843-0.002
PPFIBP1--ALYREF	1	1.0	1.0	0.009	3'-ALYREF-chr17-81888043-0.015	5'-PPFIBP1-chr12-27671546-0.002
BPTF--DENND5B	1	1.0	1.0	0.021	3'-DENND5B-chr12-31484476-0.033	5'-BPTF-chr17-67907807-0.008
YARS2--NQO1	1	1.0	1.0	0.005	3'-NQO1-chr16-69710085-0.0	5'-YARS2-chr12-32744438-0.011
RP11-847H18.2--LAMP2	1	1.0	1.0	0.251	3'-LAMP2-chrX-120438834-0.001	5'-RP11-847H18.2-chr12-34032389-0.5
CCNT1--CPNE8	1	1.0	0.5	0.035	3'-CPNE8-chr12-38905529-0.011	5'-CCNT1-chr12-48714900-0.059
AP1G1--RPAP3	1	1.0	1.0	0.013	3'-RPAP3-chr12-47686897-0.009	5'-AP1G1-chr16-71808834-0.017
NEDD8--KANSL2	1	1.0	1.0	0.004	3'-KANSL2-chr12-48661245-0.007	5'-NEDD8-chr14-24232381-0.0
FKBP11--ANKRD9	1	1.0	1.0	0.04	3'-ANKRD9-chr14-102501997-0.077	5'-FKBP11-chr12-48925520-0.002
PROSER3--LARP4	1	1.0	1.0	0.035	3'-LARP4-chr12-50475857-0.009	5'-PROSER3-chr19-35762409-0.062
DIP2B--SMC1B	1	1.0	1.0	0.015	3'-SMC1B-chr22-45406808-0.008	5'-DIP2B-chr12-50640852-0.023
PCBP2--NFIX	1	1.0	1.0	0.003	3'-NFIX-chr19-13098766-0.004	5'-PCBP2-chr12-53452298-0.001
SEH1L--MAP3K12	1	1.0	1.0	0.052	3'-MAP3K12-chr12-53487329-0.1	5'-SEH1L-chr18-12956454-0.004
RPL38--LRP1	1	1.0	1.0	0.005	3'-LRP1-chr12-57193964-0.011	5'-RPL38-chr17-74209878-0.0
LINC00657--GNS	1	1.0	1.0	0.008	3'-GNS-chr12-64715265-0.01	5'-LINC00657-chr20-36048151-0.006
MDM2--C19orf52	1	1.0	1.0	0.039	3'-C19orf52-chr19-10933525-0.016	5'-MDM2-chr12-68808484-0.062
RFC5--PAWR	1	1.0	1.0	0.018	3'-PAWR-chr12-79590252-0.023	5'-RFC5-chr12-118030495-0.012
SUGT1P3--ATP2B1	1	1.0	1.0	0.103	3'-ATP2B1-chr12-89656108-0.005	5'-SUGT1P3-chr13-40921740-0.2
ARHGAP5--HSP90B1	1	1.0	1.0	0.003	3'-HSP90B1-chr12-103947903-0.001	5'-ARHGAP5-chr14-32077337-0.004
DZIP1--NFYB	1	1.0	1.0	0.026	3'-NFYB-chr12-104135534-0.011	5'-DZIP1-chr13-95644706-0.04
ATP5A1--NFYB	1	1.0	1.0	0.005	3'-NFYB-chr12-104135534-0.011	5'-ATP5A1-chr18-46104287-0.0
UBE3B--SH3BGRL	1	1.0	1.0	0.011	3'-SH3BGRL-chrX-81298539-0.003	5'-UBE3B-chr12-109483934-0.02
EIF3G--SDSL	1	1.0	1.0	0.005	3'-SDSL-chr12-113438273-0.007	5'-EIF3G-chr19-10119902-0.002
AACS--RBM19	1	1.0	1.0	0.031	3'-RBM19-chr12-113966330-0.036	5'-AACS-chr12-125143315-0.026
DYNLL1--GCN1L1	1	1.0	1.0	0.011	3'-GCN1L1-chr12-120194709-0.021	5'-DYNLL1-chr12-120492111-0.0
GATC--NFKBIB	1	1.0	1.0	0.042	3'-NFKBIB-chr19-38908885-0.017	5'-GATC-chr12-120447041-0.067
DENR--RNF10	1	1.0	1.0	0.018	3'-RNF10-chr12-120576892-0.006	5'-DENR-chr12-122753807-0.029
ACO2--KDM2B	1	1.0	1.0	0.04	3'-KDM2B-chr12-121437628-0.077	5'-ACO2-chr22-41521036-0.002
RHOF--SLC47A1	1	1.0	1.0	0.043	3'-SLC47A1-chr17-19557710-0.028	5'-RHOF-chr12-121782060-0.059
HPD--ZFP90	1	1.0	1.0	0.273	3'-ZFP90-chr16-68563111-0.045	5'-HPD-chr12-121863780-0.5
SNRNP35--TP53BP1	1	1.0	1.0	0.016	3'-TP53BP1-chr15-43493158-0.024	5'-SNRNP35-chr12-123466389-0.008
GTF2H3--GTPBP3	1	1.0	1.0	0.021	3'-GTPBP3-chr19-17342729-0.019	5'-GTF2H3-chr12-123661187-0.024
GTF2H3--NONO	1	1.0	1.0	0.013	3'-NONO-chrX-71301166-0.002	5'-GTF2H3-chr12-123660724-0.024
GTF2H3--SKA2	1	1.0	1.0	0.015	3'-SKA2-chr17-59110551-0.005	5'-GTF2H3-chr12-123661306-0.024
ZNF521--NOC4L	1	1.0	1.0	0.009	3'-NOC4L-chr12-132152467-0.012	5'-ZNF521-chr18-25352147-0.007
PTOV1--GOLGA3	1	1.0	1.0	0.015	3'-GOLGA3-chr12-132828858-0.02	5'-PTOV1-chr19-49860742-0.01
ZMYM5--PSPC1	1	1.0	1.0	0.007	3'-PSPC1-chr13-19782945-0.004	5'-ZMYM5-chr13-19837077-0.011
NQO1--SPATA13	1	1.0	1.0	0.029	3'-SPATA13-chr13-24303630-0.059	5'-NQO1-chr16-69710085-0.0
HSPH1--MICAL3	1	1.0	1.0	0.011	3'-MICAL3-chr22-17839314-0.021	5'-HSPH1-chr13-31162030-0.002
SERINC3--N4BP2L2	1	1.0	1.0	0.003	3'-N4BP2L2-chr13-32436380-0.004	5'-SERINC3-chr20-44522041-0.001
LAMP2--N4BP2L2	1	1.0	1.0	0.003	3'-N4BP2L2-chr13-32443586-0.004	5'-LAMP2-chrX-120431086-0.001
COG6--WBP4	1	1.0	1.0	0.009	3'-WBP4-chr13-41077904-0.007	5'-COG6-chr13-39657059-0.012
ZNF91--WBP4	1	1.0	1.0	0.035	3'-WBP4-chr13-41082794-0.007	5'-ZNF91-chr19-23395467-0.062
RP11-74J13.8--NUFIP2	1	1.0	1.0	0.112	3'-NUFIP2-chr17-29288950-0.023	5'-RP11-74J13.8-chr13-41133602-0.2
ATP8B3--NAA16	1	1.0	1.0	0.021	3'-NAA16-chr13-41377030-0.017	5'-ATP8B3-chr19-1808971-0.026
TPT1--NLRP2	1	1.0	1.0	0.015	3'-NLRP2-chr19-55000847-0.03	5'-TPT1-chr13-45340178-0.0
NUDT15--RDH11	1	1.0	0.5	0.004	3'-RDH11-chr14-67677802-0.002	5'-NUDT15-chr13-48046775-0.005
LRRC75A-AS1--EBPL	1	1.0	1.0	0.505	3'-EBPL-chr13-49663196-0.01	5'-LRRC75A-AS1-chr17-16439415-1.0
WDFY2--DLEU1	1	1.0	1.0	0.009	3'-DLEU1-chr13-50105291-0.008	5'-WDFY2-chr13-51703650-0.011
DCAF4--LMO7	1	1.0	1.0	0.01	3'-LMO7-chr13-75627955-0.01	5'-DCAF4-chr14-72940546-0.011
DNAJC3--DZIP1	1	1.0	1.0	0.026	3'-DZIP1-chr13-95612179-0.04	5'-DNAJC3-chr13-95677337-0.011
ARHGEF40--RPL17	1	1.0	1.0	0.009	3'-RPL17-chr18-49488947-0.0	5'-ARHGEF40-chr14-21077131-0.018
SMAD7--HNRNPC	1	1.0	1.0	0.007	3'-HNRNPC-chr14-21234238-0.0	5'-SMAD7-chr18-48942572-0.015
SLC35B1--ACIN1	1	1.0	1.0	0.004	3'-ACIN1-chr14-23095138-0.005	5'-SLC35B1-chr17-49701485-0.003
ARHGAP5--BNIP2	1	1.0	1.0	0.004	3'-BNIP2-chr15-59679655-0.003	5'-ARHGAP5-chr14-32094221-0.004
CXCL16--FANCM	1	1.0	1.0	0.04	3'-FANCM-chr14-45189719-0.056	5'-CXCL16-chr17-4733971-0.023
MRPS23--MAP4K5	1	1.0	1.0	0.005	3'-MAP4K5-chr14-50482517-0.008	5'-MRPS23-chr17-57850037-0.003
KTN1--FERMT2	1	1.0	1.0	0.002	3'-FERMT2-chr14-52919357-0.003	5'-KTN1-chr14-55580354-0.0
MAPK1IP1L--IDS	1	1.0	1.0	0.008	3'-IDS-chrX-149481458-0.006	5'-MAPK1IP1L-chr14-55069544-0.01
MTMR3--RAD51B	1	1.0	1.0	0.014	3'-RAD51B-chr14-68497783-0.011	5'-MTMR3-chr22-29883359-0.017
SUPT6H--ZFP36L1	1	1.0	1.0	0.007	3'-ZFP36L1-chr14-68789844-0.001	5'-SUPT6H-chr17-28675450-0.013
FOPNL--TMED8	1	1.0	1.0	0.013	3'-TMED8-chr14-77337406-0.024	5'-FOPNL-chr16-15888623-0.001
ARHGEF18--CALM1	1	1.0	1.0	0.013	3'-CALM1-chr14-90405072-0.0	5'-ARHGEF18-chr19-7395248-0.025
IFI27--PPP4R4	1	1.0	1.0	0.022	3'-PPP4R4-chr14-94208567-0.027	5'-IFI27-chr14-94116688-0.018
DYNC1H1--CLMN	1	1.0	1.0	0.004	3'-CLMN-chr14-95203229-0.007	5'-DYNC1H1-chr14-102027260-0.001
CCNK--LSR	1	1.0	0.5	0.011	3'-LSR-chr19-35268004-0.017	5'-CCNK-chr14-99510489-0.004
ADNP--YY1	1	1.0	1.0	0.011	3'-YY1-chr14-100278132-0.01	5'-ADNP-chr20-50931409-0.013
YY1--UBE2L3	1	1.0	1.0	0.005	3'-UBE2L3-chr22-21622005-0.001	5'-YY1-chr14-100277749-0.01
MCM3AP--WARS	1	1.0	1.0	0.008	3'-WARS-chr14-100334544-0.002	5'-MCM3AP-chr21-46286202-0.014
EIF5--DBNDD1	1	1.0	1.0	0.007	3'-DBNDD1-chr16-90019488-0.013	5'-EIF5-chr14-103341355-0.001
ATP5E--C14orf2	1	1.0	0.5	0.001	3'-C14orf2-chr14-103921529-0.001	5'-ATP5E-chr20-59028779-0.0
PACS2--CDCA4	1	1.0	0.5	0.031	3'-CDCA4-chr14-105013736-0.006	5'-PACS2-chr14-105301213-0.056
ADAM10--SCG5	1	1.0	1.0	0.002	3'-SCG5-chr15-32697091-0.001	5'-ADAM10-chr15-58749788-0.002
DNAJC17--C15orf57	1	1.0	1.0	0.106	3'-C15orf57-chr15-40532778-0.012	5'-DNAJC17-chr15-40778372-0.2
RMDN3--TMEM87A	1	1.0	1.0	0.01	3'-TMEM87A-chr15-42235000-0.006	5'-RMDN3-chr15-40740046-0.014
LEO1--CHP1	1	1.0	1.0	0.011	3'-CHP1-chr15-41269202-0.01	5'-LEO1-chr15-51963522-0.012
NAA38--RTF1	1	1.0	0.5	0.005	3'-RTF1-chr15-41452915-0.01	5'-NAA38-chr17-7884891-0.001
SORD--B2M	1	1.0	1.0	0.009	3'-B2M-chr15-44718144-0.0	5'-SORD-chr15-45023352-0.017
