sample	FusionName	Hg38_LeftBreakpoint	Hg38_RightBreakpoint	num_reads
cov50_pass5	LYG1--GUCY1B3	chr2:99292536	chr4:155796377	50
cov50_pass5	LYAR--CASK	chr4:4283621	chrX:41660561	50
cov50_pass5	LY6K--DNALI1	chr8:142700630	chr1:37557603	50
cov50_pass5	LECT2--ZNF814	chr5:135952871	chr19:57877042	50
cov50_pass5	LEO1--PTGDS	chr15:51962389	chr9:136980183	50
cov50_pass5	LEPROTL1--MGAT4C	chr8:30104486	chr12:85983670	50
cov50_pass5	LEPR--ARR3	chr1:65570802	chrX:70269662	50
cov50_pass5	LEPR--EIF3F	chr1:65621458	chr11:7994982	50
cov50_pass5	LGR4--TMEM25	chr11:27472118	chr11:118532150	50
cov50_pass5	LHPP--SLC17A1	chr10:124498128	chr6:25830607	50
cov50_pass5	LHPP--TIMM10	chr10:124498128	chr11:57530234	50
cov50_pass5	LHX8--CCDC42	chr1:75157076	chr17:8741671	50
cov50_pass5	LILRA4--GSG1L	chr19:54337936	chr16:27963203	50
cov50_pass5	LILRB3--PPP1R11	chr19:54222747	chr6:30069104	50
cov50_pass5	LIMS3L--AC011997.1	chr2:110472597	chr2:197774016	50
cov50_pass5	LIN28A--C4ORF51	chr1:26428587	chr4:145726911	50
cov50_pass5	LIN9--ZNF8	chr1:226250839	chr19:58294098	50
cov50_pass5	LIPM--CHL1	chr10:88813295	chr3:390701	50
cov50_pass5	LDHB--CATSPERB	chr12:21643935	chr14:91729479	50
cov50_pass5	LCT--ADAMTS20	chr2:135794641	chr12:43428531	50
cov50_pass5	LATS2--FPR2	chr13:20991272	chr19:51768645	50
cov50_pass5	KRT85--AGAP1	chr12:52362251	chr2:236120192	50
cov50_pass5	KRT71--TNFRSF17	chr12:52552637	chr16:11967570	50
cov50_pass5	KRT75--POMC	chr12:52426817	chr2:25161752	50
cov50_pass5	KRT78--GAS7	chr12:52846197	chr17:9981884	50
cov50_pass5	KRT84--LRRK2	chr12:52383005	chr12:40237969	50
cov50_pass5	KRT84--PALD1	chr12:52381361	chr10:70538280	50
cov50_pass5	KRT84--PLGRKT	chr12:52385040	chr9:5431983	50
cov50_pass5	KYNU--NPIPB15	chr2:142986021	chr16:74385342	50
cov50_pass5	LARP4--TOP2B	chr12:50427909	chr3:25609344	50
cov50_pass5	KY--ZNF211	chr3:134620749	chr19:57640704	50
cov50_pass5	LAMA4--ZDHHC16	chr6:112253956	chr10:97452415	50
cov50_pass5	LAMC3--CCDC146	chr9:131067205	chr7:77278937	50
cov50_pass5	LAMTOR2--SETDB1	chr1:156054957	chr1:150962130	50
cov50_pass5	LAMTOR4--ZFP36	chr7:100153517	chr19:39407743	50
cov50_pass5	LARP1B--PNO1	chr4:128122188	chr2:68158380	50
cov50_pass5	LIPM--MLXIPL	chr10:88815224	chr7:73599695	50
cov50_pass5	LIPN--NEK8	chr10:88761513	chr17:28733983	50
cov50_pass5	LLGL2--MEGT1	chr17:75543501	chr6:31710026	50
cov50_pass5	LRRIQ1--LENG1	chr12:85046137	chr19:54158461	50
cov50_pass5	LRRC49--PAK3	chr15:70904755	chrX:111146521	50
cov50_pass5	LRRC4B--CFC1B	chr19:50548542	chr2:130523169	50
cov50_pass5	LRRC52--MYOZ2	chr1:165544918	chr4:119158022	50
cov50_pass5	LRRC56--NFIA	chr11:551302	chr1:61455303	50
cov50_pass5	LRRC66--LEPROTL1	chr4:51997748	chr8:30137272	50
cov50_pass5	LRRFIP1--CCNYL1	chr2:237769992	chr2:207714342	50
cov50_pass5	LRRIQ3--ZBTB16	chr1:74182538	chr11:114063211	50
cov50_pass5	LRRC31--FAN1	chr3:169861670	chr15:30910614	50
cov50_pass5	LRRTM3--AC073610.5	chr10:66928452	chr12:48922201	50
cov50_pass5	AADACL4--CATSPERD	chr1:12644714	chr19:5727268	50
cov50_pass5	LSM4--CLDN2	chr19:18312604	chrX:106928051	50
cov50_pass5	LSM6--MME	chr4:146189781	chr3:155116868	50
cov50_pass5	LTBP2--GOT1	chr14:74555503	chr10:99403874	50
cov50_pass5	LUC7L2--ARHGAP20	chr7:139398697	chr11:110609050	50
cov50_pass5	LRRC37A2--AK3	chr17:46520283	chr9:4718537	50
cov50_pass5	LRRC23--DHDH	chr12:6905759	chr19:48944357	50
cov50_pass5	LMTK3--IL10	chr19:48491108	chr1:206771415	50
cov50_pass5	LRIG2--DLG2	chr1:113091383	chr11:83471727	50
cov50_pass5	LONP1--TXLNA	chr19:5707697	chr1:32187954	50
cov50_pass5	LONRF2--KLK4	chr2:100286914	chr19:50907086	50
cov50_pass5	LOXHD1--MSH6	chr18:46524708	chr2:47790927	50
cov50_pass5	LPAR3--CALB2	chr1:84865385	chr16:71384783	50
cov50_pass5	LRCH2--LINC00998	chrX:115126843	chr7:113117607	50
cov50_pass5	LRFN5--SNX6	chr14:41888010	chr14:34629950	50
cov50_pass5	LRIG2--TRPM3	chr1:113114876	chr9:70621273	50
cov50_pass5	LRRC17--GLRA2	chr7:102939585	chrX:14581183	50
cov50_pass5	LRIG3--PARP3	chr12:58874430	chr3:51945495	50
cov50_pass5	LRIT1--KIAA1377	chr10:84237220	chr11:101997599	50
cov50_pass5	LRIT3--GPR22	chr4:109848317	chr7:107474035	50
cov50_pass5	LRIT3--LILRB4	chr4:109851976	chr19:54663532	50
cov50_pass5	LRP1--ABHD5	chr12:57191009	chr3:43702215	50
cov50_pass5	LRP3--FAM3A	chr19:33204852	chrX:154508347	50
cov50_pass5	MNDA--BSPH1	chr1:158847889	chr19:47976854	50
cov50_pass5	MOCOS--RAB3B	chr18:36198756	chr1:51933442	50
cov50_pass5	NXPH3--TSPAN12	chr17:49576273	chr7:120856833	50
cov50_pass5	NME9--COL6A2	chr3:138318148	chr21:46122496	50
cov50_pass5	NFIX--MBNL3	chr19:13024719	chrX:132406392	50
cov50_pass5	NFKBIE--BBS12	chr6:44261626	chr4:122741883	50
cov50_pass5	NFU1--ANAPC16	chr2:69406022	chr10:72233001	50
cov50_pass5	NHP2--ZNF844	chr5:178153658	chr19:12075312	50
cov50_pass5	NICN1--TBC1D3B	chr3:49425883	chr17:36174816	50
cov50_pass5	NKAIN4--TRNAU1AP	chr20:63248815	chr1:28560633	50
cov50_pass5	NLE1--C4ORF26	chr17:35133339	chr4:75563210	50
cov50_pass5	NLN--RNASEL	chr5:65792655	chr1:182582258	50
cov50_pass5	NLN--TSFM	chr5:65792655	chr12:57783110	50
cov50_pass5	NLRP11--SF3B3	chr19:55807853	chr16:70528873	50
cov50_pass5	NLRP14--PIGF	chr11:7062503	chr2:46615185	50
cov50_pass5	NLRP1--C20ORF27	chr17:5517746	chr20:3755607	50
cov50_pass5	NLRP3--SECTM1	chr1:247444821	chr17:82324783	50
cov50_pass5	NLRP7--CDT1	chr19:54934489	chr16:88806021	50
cov50_pass5	NLRX1--CDC5L	chr11:119171473	chr6:44426482	50
cov50_pass5	NFIA--PACSIN1	chr1:61439518	chr6:34529666	50
cov50_pass5	NFE2--MRPS18A	chr12:54295135	chr6:43678625	50
cov50_pass5	NFATC3--SLITRK3	chr16:68167015	chr3:165190851	50
cov50_pass5	NDUFS4--IDH2	chr5:53646405	chr15:90084353	50
cov50_pass5	NCR2--CTGF	chr6:41341929	chr6:131950543	50
cov50_pass5	NDFIP2--HIST2H2BF	chr13:79533456	chr1:149794087	50
cov50_pass5	NDRG2--KCNE1	chr14:21022392	chr21:34449684	50
cov50_pass5	NDUFA5--GPC3	chr7:123545611	chrX:133692494	50
cov50_pass5	NDUFA5--SSPN	chr7:123545611	chr12:26230711	50
cov50_pass5	NDUFAB1--TLK1	chr16:23585336	chr2:171046362	50
cov50_pass5	NECAB1--MMP24	chr8:90934357	chr20:35274272	50
cov50_pass5	NF2--ZNF682	chr22:29678323	chr19:20007275	50
cov50_pass5	NEDD1--PPP1R16B	chr12:96920125	chr20:38905969	50
cov50_pass5	NEFH--CHRNB1	chr22:29481145	chr17:7455284	50
cov50_pass5	NEK1--DSG1	chr4:169587559	chr18:31329892	50
cov50_pass5	NEK2--ASB15	chr1:211671202	chr7:123614501	50
cov50_pass5	NELFA--RGL4	chr4:1983596	chr22:23697171	50
cov50_pass5	NETO2--WFDC12	chr16:47128325	chr20:45123943	50
cov50_pass5	NLRX1--GNGT2	chr11:119172989	chr17:49206882	50
cov50_pass5	NMNAT1--PLA2G1B	chr1:9975775	chr12:120326020	50
cov50_pass5	MOCS1--RNASE6	chr6:39916068	chr14:20781695	50
cov50_pass5	NMUR2--PYCARD	chr5:152395459	chr16:31201841	50
cov50_pass5	NSUN4--NFE2	chr1:46353028	chr12:54293381	50
cov50_pass5	NT5C1A--MTHFSD	chr1:39661079	chr16:86548577	50
cov50_pass5	NTN1--UBE2E2	chr17:9179956	chr3:23217262	50
cov50_pass5	NTN5--SH3RF1	chr19:48664143	chr4:169096687	50
cov50_pass5	NTN5--ZBTB10	chr19:48663761	chr8:80518511	50
cov50_pass5	NTNG1--KIAA1143	chr1:107324922	chr3:44754368	50
cov50_pass5	NTSR2--TRIM59	chr2:11660043	chr3:160439186	50
cov50_pass5	NUGGC--COLGALT2	chr8:28031243	chr1:183969473	50
cov50_pass5	NUP155--SERPING1	chr5:37303260	chr11:57614328	50
cov50_pass5	NUTM1--ARIH1	chr15:34353872	chr15:72518067	50
cov50_pass5	NUTM2B--GRASP	chr10:79711366	chr12:52014135	50
cov50_pass5	NUTM2E--FUT2	chr10:79848895	chr19:48702955	50
cov50_pass5	NWD1--OCM2	chr19:16789190	chr7:97984983	50
cov50_pass5	NXNL1--CEP97	chr19:17460544	chr3:101757811	50
cov50_pass5	NXPH1--IGHM	chr7:8435767	chr14:105855234	50
cov50_pass5	NSMF--BSDC1	chr9:137452365	chr1:32378839	50
cov50_pass5	NSF--BAAT	chr17:46726615	chr9:101363015	50
cov50_pass5	NRXN1--C9ORF47	chr2:49943704	chr9:88991470	50
cov50_pass5	NPIPB3--AGTPBP1	chr16:21410934	chr9:85642943	50
cov50_pass5	NOL11--HHAT	chr17:67736754	chr1:210674288	50
cov50_pass5	NOL3--UMOD	chr16:67174944	chr16:20336727	50
cov50_pass5	NOTCH2NL--CAMK2D	chr1:146189298	chr4:113609206	50
cov50_pass5	NOX5--FLJ27365	chr15:69042805	chr22:46097926	50
cov50_pass5	NPEPL1--LRRC42	chr20:58714670	chr1:53958149	50
cov50_pass5	NPFF--CLIC1	chr12:53507021	chr6:31734263	50
cov50_pass5	NPIPB8--KISS1R	chr16:28656523	chr19:919490	50
cov50_pass5	NR6A1--IGF1	chr9:124543802	chr12:102475799	50
cov50_pass5	NPPA--AHI1	chr1:11847113	chr6:135394896	50
cov50_pass5	NPVF--AP5B1	chr7:25226626	chr11:65780342	50
cov50_pass5	NPVF--FAM8A1	chr7:25228302	chr6:17604906	50
cov50_pass5	NR3C2--AKNA	chr4:148259966	chr9:114367697	50
cov50_pass5	NR4A1--KPRP	chr12:52056159	chr1:152759561	50
cov50_pass5	NR6A1--GYG1	chr9:124524721	chr3:148996742	50
cov50_pass5	NCOR2--SPANXA1	chr12:124449815	chrX:141583959	50
cov50_pass5	NCDN--ATP12A	chr1:35563426	chr13:24690604	50
cov50_pass5	NBPF8--C9ORF72	chr1:149546762	chr9:27567164	50
cov50_pass5	NBPF6--ABHD17C	chr1:108452289	chr15:80749513	50
cov50_pass5	MRPL35--PRAME	chr2:86206295	chr22:22550334	50
cov50_pass5	MRPL37--CT45A5	chr1:54200589	chrX:135831445	50
cov50_pass5	MRPL39--SLPI	chr21:25588835	chr20:45253151	50
cov50_pass5	MRPL54--CCDC144NL	chr19:3762818	chr17:20865509	50
cov50_pass5	MRPL55--RFC3	chr1:228107977	chr13:33835148	50
cov50_pass5	MRPS10--VTCN1	chr6:42208858	chr1:117153369	50
cov50_pass5	MRPS15--TMEM255B	chr1:36460692	chr13:113801653	50
cov50_pass5	MRPS15--TRAFD1	chr1:36457923	chr12:112140819	50
cov50_pass5	MRPS17--COL9A2	chr7:55953318	chr1:40303676	50
cov50_pass5	MRPS21--SOS2	chr1:150294449	chr14:50201084	50
cov50_pass5	MRPS23--CALCB	chr17:57840926	chr11:15077286	50
cov50_pass5	MRPS26--TRBC2	chr20:3046280	chr7:142801944	50
cov50_pass5	MRVI1--PLEKHG2	chr11:10581867	chr19:39417905	50
cov50_pass5	MS4A1--CACNG4	chr11:60463121	chr17:67018189	50
cov50_pass5	MS4A2--FBXW12	chr11:60092848	chr3:48378317	50
cov50_pass5	MRPL19--CTNNAL1	chr2:75654917	chr9:108948234	50
cov50_pass5	MRPL14--NOX5	chr6:44116541	chr15:69028215	50
cov50_pass5	MROH7--ENDOD1	chr1:54686448	chr11:95128377	50
cov50_pass5	MPHOSPH10--GBP7	chr2:71134105	chr1:89152777	50
cov50_pass5	MOGAT1--PIH1D3	chr2:222689469	chrX:107238922	50
cov50_pass5	MOGS--EFNA3	chr2:74464496	chr1:155085877	50
cov50_pass5	MORC1--COL6A2	chr3:108984716	chr21:46122875	50
cov50_pass5	MORC1--CYP11B1	chr3:109000557	chr8:142875154	50
cov50_pass5	MORF4L1--EDNRB	chr15:78892313	chr13:77901207	50
cov50_pass5	MPDZ--NDUFB11	chr9:13126516	chrX:47142440	50
cov50_pass5	MPHOSPH8--SAMD1	chr13:19659120	chr19:14088782	50
cov50_pass5	MRM1--GSKIP	chr17:36607802	chr14:96382247	50
cov50_pass5	MPPED2--GABRA6	chr11:30414228	chr5:161689254	50
cov50_pass5	MPV17L--LSM6	chr16:15407853	chr4:146182912	50
cov50_pass5	MPV17--GNE	chr2:27311899	chr9:36229108	50
cov50_pass5	MPZL2--EPPIN	chr11:118262931	chr20:45537550	50
cov50_pass5	MPZL3--FAM3A	chr11:118233460	chrX:154508347	50
cov50_pass5	MRC2--DHCR24	chr17:62677486	chr1:54854234	50
cov50_pass5	MS4A2--MED14	chr11:60092848	chrX:40729345	50
cov50_pass5	MS4A4E--GDF5OS	chr11:60214571	chr20:35433852	50
cov50_pass5	MS4A5--DEFB136	chr11:60430924	chr8:11974118	50
cov50_pass5	MZT1--NPIPA2	chr13:72727524	chr16:14763608	50
cov50_pass5	MUC5B--C12ORF40	chr11:1260728	chr12:39646329	50
cov50_pass5	MUS81--DOC2A	chr11:65863502	chr16:30007299	50
cov50_pass5	MYF5--BTG3	chr12:80717564	chr21:17604997	50
cov50_pass5	MYH7--PNMA3	chr14:23418210	chrX:153056950	50
cov50_pass5	MYLIP--RPE65	chr6:16145317	chr1:68431176	50
cov50_pass5	MYRFL--ZNF547	chr12:69936632	chr19:57371782	50
cov50_pass5	NAA30--FAM228A	chr14:57396875	chr2:24179111	50
cov50_pass5	MUC16--AADACL2	chr19:8882331	chr3:151740646	50
cov50_pass5	NAA38--POLR2J	chr7:118188405	chr7:102476270	50
cov50_pass5	NAIF1--TADA2A	chr9:128066591	chr17:37437738	50
cov50_pass5	NAPEPLD--ZNF844	chr7:103115060	chr19:12074031	50
cov50_pass5	NAPG--RXFP1	chr18:10549096	chr4:158644909	50
cov50_pass5	NBPF14--METTL20	chr1:120832158	chr12:31666087	50
cov50_pass5	NBPF4--KLKB1	chr1:108228920	chr4:186254588	50
cov50_pass5	MUC21--ZNF280A	chr6:30984019	chr22:22515701	50
cov50_pass5	MUC15--LAMA3	chr11:26565165	chr18:23814403	50
cov50_pass5	MSH2--FAM193A	chr2:47429941	chr4:2690698	50
cov50_pass5	MTA1--C17ORF97	chr14:105464147	chr17:413997	50
cov50_pass5	MSRA--CYP11B1	chr8:10245223	chr8:142875154	50
cov50_pass5	MSRA--LST3	chr8:10301638	chr12:21076452	50
cov50_pass5	MSRB2--PIGA	chr10:23119451	chrX:15324871	50
cov50_pass5	MSRB2--SYCP1	chr10:23119451	chr1:114895448	50
cov50_pass5	MST4--SPG21	chrX:132023659	chr15:64983593	50
cov50_pass5	MT1M--HDGF	chr16:56633405	chr1:156745146	50
cov50_pass5	MTA3--TEX26	chr2:42609584	chr13:30956873	50
cov50_pass5	MUC12--MZF1	chr7:101006572	chr19:58563260	50
cov50_pass5	MTERFD1--DACT2	chr8:96256962	chr6:168294704	50
cov50_pass5	MTIF2--TBX21	chr2:55242940	chr17:47744748	50
cov50_pass5	MTL5--TBX22	chr11:68742318	chrX:80027991	50
cov50_pass5	MTMR7--NAA25	chr8:17309277	chr12:112060359	50
cov50_pass5	MTNR1A--ZNF630	chr4:186555182	chrX:48060945	50
cov50_pass5	MTTP--LZTS1	chr4:99564426	chr8:20253585	50
cov50_pass5	RNF103--NEDD1	chr2:86620330	chr12:96912723	50
cov50_pass5	RNF121--PDPN	chr11:71990717	chr1:13610387	50
cov50_pass5	RNF125--VSX1	chr18:32045732	chr20:25072643	50
cov50_pass5	TTC38--A4GNT	chr22:46289561	chr3:138124878	50
cov50_pass5	TRPC7--ALS2CL	chr5:136315597	chr3:46679287	50
cov50_pass5	TRPV1--PCDHA11	chr17:3590252	chr5:140978949	50
cov50_pass5	TSC22D2--WDR96	chr3:150411308	chr10:104143639	50
cov50_pass5	TSEN15--SQLE	chr1:184054863	chr8:125018059	50
cov50_pass5	TSGA13--HMGCL	chr7:130685188	chr1:23810799	50
cov50_pass5	TSNARE1--CHD4	chr8:142300486	chr12:6573269	50
cov50_pass5	TSPAN17--RGPD5	chr5:176652913	chr2:109808174	50
cov50_pass5	TSPAN19--C2ORF50	chr12:85023326	chr2:11143920	50
cov50_pass5	TSPAN32--OSBPL5	chr11:2302222	chr11:3089948	50
cov50_pass5	TSPAN4--COL20A1	chr11:865614	chr20:63316553	50
cov50_pass5	TSPY6P--PLSCR5	chrY:9487816	chr3:146591881	50
cov50_pass5	TSSK4--ZBTB7A	chr14:24207509	chr19:4048244	50
cov50_pass5	TSTA3--ATP6V1B2	chr8:143614320	chr8:20209441	50
cov50_pass5	TTC26--CD3EAP	chr7:139137939	chr19:45408133	50
cov50_pass5	TTC26--CHGB	chr7:139165234	chr20:5922335	50
cov50_pass5	TRNP1--GBA2	chr1:26994612	chr9:35738152	50
cov50_pass5	TRNAU1AP--KLC2	chr1:28567413	chr11:66258584	50
cov50_pass5	TRMT44--ZNF716	chr4:8465561	chr7:57468724	50
cov50_pass5	TRIM2--SYP	chr4:153324148	chrX:49199033	50
cov50_pass5	TRAV27--STRA13	chr14:22148137	chr17:82019909	50
cov50_pass5	TRDC--C16ORF54	chr14:22463210	chr16:29744951	50
cov50_pass5	TRDV2--CST2	chr14:22422591	chr20:23825323	50
cov50_pass5	TRGV1--USP16	chr7:38368013	chr21:29039026	50
cov50_pass5	TRGV3--POLA1	chr7:38358937	chrX:24727782	50
cov50_pass5	TRIM14--ATXN7L3	chr9:98099931	chr17:44198130	50
cov50_pass5	TRIM35--INO80B	chr8:27294080	chr2:74456103	50
cov50_pass5	TRMT11--ISG20	chr6:125986622	chr15:88639343	50
cov50_pass5	TRIM40--FRA10AC1	chr6:30147209	chr10:93685359	50
cov50_pass5	TRIM59--C10ORF111	chr3:160438232	chr10:15096865	50
cov50_pass5	TRIM59--PAX9	chr3:160438232	chr14:36662897	50
cov50_pass5	TRIM5--PAX9	chr11:5678204	chr14:36666462	50
cov50_pass5	TRIM63--ADAM23	chr1:26057203	chr2:206573115	50
cov50_pass5	TRIM9--MRPL14	chr14:51000683	chr6:44116629	50
cov50_pass5	TTC28--RAB17	chr22:28030226	chr2:237575128	50
cov50_pass5	TTK--FRMPD3	chr6:80006175	chrX:107597321	50
cov50_pass5	UNC93A--CCDC42	chr6:167294698	chr17:8741671	50
cov50_pass5	TTLL13--GML	chr15:90262669	chr8:142913963	50
cov50_pass5	UBR2--TADA1	chr6:42605859	chr1:166863921	50
cov50_pass5	UBTD1--GSTM1	chr10:97499273	chr1:109688170	50
cov50_pass5	UBXN2B--KCTD1	chr8:58433243	chr18:26501250	50
cov50_pass5	UBXN2B--PFDN2	chr8:58433243	chr1:161102375	50
cov50_pass5	UBXN2B--ZKSCAN2	chr8:58430669	chr16:25253037	50
cov50_pass5	UBXN6--PSMD6	chr19:4453458	chr3:64010764	50
cov50_pass5	UBXN7--PWWP2B	chr3:196361844	chr10:132404626	50
cov50_pass5	UBXN7--STPG2	chr3:196371896	chr4:97187833	50
cov50_pass5	UGT1A7--HOOK1	chr2:233767165	chr1:59833405	50
cov50_pass5	UGT1A8--CRABP1	chr2:233767936	chr15:78341043	50
cov50_pass5	ULBP1--PAM	chr6:149970147	chr5:103028887	50
cov50_pass5	ULK3--TMEM135	chr15:74842280	chr11:87178457	50
cov50_pass5	UMOD--VAX2	chr16:20337291	chr2:70921098	50
cov50_pass5	UNC5CL--HPSE2	chr6:41032036	chr10:98490196	50
cov50_pass5	UNC5CL--NOD1	chr6:41031681	chr7:30448381	50
cov50_pass5	UBL3--HYI	chr13:29772112	chr1:43452319	50
cov50_pass5	UBE2U--MYCT1	chr1:64232649	chr6:152721742	50
cov50_pass5	UBE2I--LRRN4CL	chr16:1314096	chr11:62688513	50
cov50_pass5	TULP4--FAM131A	chr6:158479975	chr3:184342744	50
cov50_pass5	TTLL9--CYP2B6	chr20:31925049	chr19:41004297	50
cov50_pass5	TTYH2--OR11A1	chr17:74237514	chr6:29427732	50
cov50_pass5	TTYH2--TNK1	chr17:74243469	chr17:7382836	50
cov50_pass5	TUBB1--SMURF1	chr20:59022953	chr7:99045801	50
cov50_pass5	TUBB4B--CDH1	chr9:137242021	chr16:68815515	50
cov50_pass5	TUBB--P2RY13	chr6:30723028	chr3:151329007	50
cov50_pass5	TULP4--NLRP10	chr6:158314268	chr11:7961322	50
cov50_pass5	UBD--SRPX	chr6:29559675	chrX:38160196	50
cov50_pass5	TWF2--AKR1C4	chr3:52229920	chr10:5206275	50
cov50_pass5	TXNIP--TYW1B	chr1:145995402	chr7:72810665	50
cov50_pass5	TXNRD3--ZDHHC22	chr3:126608499	chr14:77139752	50
cov50_pass5	TYMS--BCAR1	chr18:671451	chr16:75243090	50
cov50_pass5	TYSND1--C20ORF173	chr10:70143842	chr20:35529247	50
cov50_pass5	U2AF1--CD59	chr21:43100453	chr11:33722463	50
cov50_pass5	TRAV22--PPP3R1	chr14:22070741	chr2:68186652	50
cov50_pass5	TRAV20--AC074091.13	chr14:22040714	chr2:27708496	50
cov50_pass5	TRAPPC4--SSTR5	chr11:119021886	chr16:1078842	50
cov50_pass5	TRAPPC1--SOX9	chr17:7931731	chr17:72122719	50
cov50_pass5	TMEM244--TAF7L	chr6:129861156	chrX:101281775	50
cov50_pass5	TMEM25--NAPG	chr11:118533551	chr18:10539762	50
cov50_pass5	TMEM40--LDLRAD2	chr3:12735555	chr1:21821450	50
cov50_pass5	TMEM61--ACOX3	chr1:54981080	chr4:8389734	50
cov50_pass5	TMEM64--VPREB3	chr8:90645111	chr22:23753150	50
cov50_pass5	TMEM65--TAF8	chr8:124327354	chr6:42051357	50
cov50_pass5	TMEM91--GLI4	chr19:41382921	chr8:143274720	50
cov50_pass5	TMEM92--DYNC2LI1	chr17:50274570	chr2:43783520	50
cov50_pass5	TMF1--KLHL26	chr3:69035023	chr19:18667401	50
cov50_pass5	TMOD2--TJP3	chr15:51806521	chr19:3750138	50
cov50_pass5	TMPRSS11B--ZNF487	chr4:68241689	chr10:43481429	50
cov50_pass5	TMPRSS13--SPESP1	chr11:117909806	chr15:68945599	50
cov50_pass5	TMPRSS3--CD164	chr21:42388929	chr6:109369017	50
cov50_pass5	TMPRSS6--GKN2	chr22:37075135	chr2:68950263	50
cov50_pass5	TMTC3--CCPG1	chr12:88148504	chr15:55360944	50
cov50_pass5	TMEM242--CCNYL1	chr6:157322705	chr2:207714342	50
cov50_pass5	TMEM239--SLC38A8	chr20:2815444	chr16:84033469	50
cov50_pass5	TMEM212--PCK2	chr3:171853850	chr14:24102753	50
cov50_pass5	TMED4--MED12L	chr7:44581723	chr3:151127825	50
cov50_pass5	TLR7--WDR38	chrX:12867581	chr9:124856240	50
cov50_pass5	TM4SF18--HTR3A	chr3:149333206	chr11:113979233	50
cov50_pass5	TM4SF18--PLEKHA8	chr3:149324880	chr7:30055257	50
cov50_pass5	TM4SF2--UGT3A2	chrX:37426000	chr5:36038016	50
cov50_pass5	TMCO5A--A4GALT	chr15:37936970	chr22:42693997	50
cov50_pass5	TMCO5A--P2RX3	chr15:37936970	chr11:57347116	50
cov50_pass5	TMED6--AKR1E2	chr16:69351541	chr10:4830675	50
cov50_pass5	TMEM204--BMP6	chr16:1534555	chr6:7861451	50
cov50_pass5	TMEM107--PTPRB	chr17:8176200	chr12:70576645	50
cov50_pass5	TMEM123--NELFB	chr11:102401539	chr9:137264245	50
cov50_pass5	TMEM132A--C8ORF44	chr11:60936016	chr8:66679721	50
cov50_pass5	TMEM132E--TRAV3	chr17:34629204	chr14:21724025	50
cov50_pass5	TMEM134--C19ORF69	chr11:67468028	chr19:41444006	50
cov50_pass5	TMEM19--OTUD6B	chr12:71699109	chr8:91084784	50
cov50_pass5	TNFRSF10C--ZNF8	chr8:23114770	chr19:58285717	50
cov50_pass5	TNFRSF11B--WDR49	chr8:118932931	chr3:167529239	50
cov50_pass5	TNFRSF12A--BVES	chr16:3021689	chr6:105133588	50
cov50_pass5	TPO--TTC1	chr2:1436384	chr5:160010500	50
cov50_pass5	TOR3A--FABP4	chr1:179082387	chr8:81480598	50
cov50_pass5	TOR3A--IMPA1	chr1:179082387	chr8:81680783	50
cov50_pass5	TOX--C17ORF47	chr8:58838081	chr17:58541966	50
cov50_pass5	TP53TG3B--EXOSC3	chr16:33361270	chr9:37780880	50
cov50_pass5	TP53TG5--SHPK	chr20:45375039	chr17:3577192	50
cov50_pass5	TPM2--RAPH1	chr9:35685269	chr2:203448079	50
cov50_pass5	TPRA1--DBX1	chr3:127576990	chr11:20159292	50
cov50_pass5	TOR1AIP1--DZIP3	chr1:179882977	chr3:108636616	50
cov50_pass5	TPSD1--TRIML2	chr16:1257062	chr4:188101250	50
cov50_pass5	TPX2--SHISA7	chr20:31770471	chr19:55433796	50
cov50_pass5	TRAC--EIF1	chr14:22550664	chr17:41690088	50
cov50_pass5	TRAF1--NOL12	chr9:120914235	chr22:37690697	50
cov50_pass5	TRAF3IP3--TBR1	chr1:209775736	chr2:161417676	50
cov50_pass5	TRAPPC11--LILRA2	chr4:183679486	chr19:54573831	50
cov50_pass5	TOR3A--AL356356.1	chr1:179094217	chr1:150550615	50
cov50_pass5	TOMM5--AARSD1	chr9:37592291	chr17:42962295	50
cov50_pass5	TNFRSF13C--LRRC9	chr22:41926101	chr14:59927911	50
cov50_pass5	TNFSF14--H3F3A	chr19:6667113	chr1:226071351	50
cov50_pass5	TNFRSF17--KIF13B	chr16:11965454	chr8:29110070	50
cov50_pass5	TNFRSF6B--MAP3K4	chr20:63697191	chr6:161116850	50
cov50_pass5	TNFSF12--ADH7	chr17:7559893	chr4:99428174	50
cov50_pass5	TNFSF12--TAF12	chr17:7549312	chr1:28613361	50
cov50_pass5	TNFSF13B--CCDC36	chr13:108303365	chr3:49244646	50
cov50_pass5	TNFSF13--CDK14	chr17:7560167	chr7:90726567	50
cov50_pass5	TNF--SLC22A16	chr6:31576579	chr6:110438847	50
cov50_pass5	TOMM40--ZSWIM2	chr19:44901104	chr2:186837554	50
cov50_pass5	TNIP1--FAM198A	chr5:151063613	chr3:43055432	50
cov50_pass5	TNK1--SF3B14	chr17:7383089	chr2:24067851	50
cov50_pass5	TNNI1--BTG1	chr1:201410326	chr12:92144447	50
cov50_pass5	TNN--CCL13	chr1:175097683	chr17:34357475	50
cov50_pass5	TNS1--KIAA0895	chr2:217897798	chr7:36357590	50
cov50_pass5	TOM1--USP18	chr22:35317961	chr22:18170753	50
cov50_pass5	UNC5C--CYP3A5	chr4:95206628	chr7:99660659	50
cov50_pass5	UPK1B--CLCA1	chr3:119190319	chr1:86488996	50
