sample	FusionName	Hg38_LeftBreakpoint	Hg38_RightBreakpoint	num_reads
rep1_cov50_pass5_sample4	CACNG8--PSENEN	chr19:53978229	chr19:35745835	50
rep1_cov50_pass5_sample5	SULF2--AC018755.1	chr20:47659399	chr19:51593051	50
rep1_cov50_pass5_sample4	ST6GALNAC1--WDR96	chr17:76626289	chr10:104131484	50
rep1_cov50_pass5_sample1	CALR--TWF2	chr19:12940654	chr3:52230995	50
rep1_cov50_pass5_sample2	TSPAN19--C2orf50	chr12:85023326	chr2:11143920	50
rep1_cov50_pass5_sample5	AATF--FPR1	chr17:36953907	chr19:51747005	50
rep1_cov50_pass5_sample1	PRRG3--ST3GAL2	chrX:151698821	chr16:70382924	50
rep1_cov50_pass5_sample2	PLLP--GAGE2A	chr16:57258462	chrX:49594118	50
rep1_cov50_pass5_sample2	UTF1--SLC35F1	chr10:133230838	chr6:118285184	50
rep1_cov50_pass5_sample1	PHF21A--KCNV2	chr11:46084166	chr9:2729446	50
rep1_cov50_pass5_sample3	NDUFS4--IDH2	chr5:53646405	chr15:90084353	50
rep1_cov50_pass5_sample4	MED26--RPL7A	chr19:16628522	chr9:133350240	50
rep1_cov50_pass5_sample3	AREG--STAC2	chr4:74449248	chr17:39218173	50
rep1_cov50_pass5_sample1	TUBB--P2RY13	chr6:30723028	chr3:151329007	50
rep1_cov50_pass5_sample3	BCL7B--GM2A	chr7:73539882	chr5:151212759	50
rep1_cov50_pass5_sample3	WASF3--PSENEN	chr13:26680201	chr19:35746419	50
rep1_cov50_pass5_sample2	CXorf66--ZNF683	chrX:139958064	chr1:26362022	50
rep1_cov50_pass5_sample2	ZNF624--COLCA2	chr17:16649658	chr11:111308069	50
rep1_cov50_pass5_sample3	ALPL--GALM	chr1:21560745	chr2:38729556	50
rep1_cov50_pass5_sample1	RASAL1--URAD	chr12:113117073	chr13:27978452	50
rep1_cov50_pass5_sample5	KIAA0391--OIT3	chr14:35180777	chr10:72906596	50
rep1_cov50_pass5_sample2	PLA2G2A--DOCK1	chr1:19978380	chr10:127447394	50
rep1_cov50_pass5_sample1	TBL1Y--CDC37	chrY:7071623	chr19:10400693	50
rep1_cov50_pass5_sample5	SLC16A13--HSPB8	chr17:7038889	chr12:119187025	50
rep1_cov50_pass5_sample5	DEFB127--KLHL30	chr20:157593	chr2:238144902	50
rep1_cov50_pass5_sample5	LYRM5--OSM	chr12:25204007	chr22:30265144	49
rep1_cov50_pass5_sample5	SDC1--TNFRSF4	chr2:20203087	chr1:1213093	50
rep1_cov50_pass5_sample2	PTGDR--GPRC5B	chr14:52268660	chr16:19872846	50
rep1_cov50_pass5_sample1	DEFB128--BARX1	chr20:189575	chr9:93952328	49
rep1_cov50_pass5_sample3	FAM71F1--ITGB1BP2	chr7:128723318	chrX:71303627	50
rep1_cov50_pass5_sample1	LEPR--EIF3F	chr1:65621458	chr11:7994982	50
rep1_cov50_pass5_sample5	AKAP7--C8orf33	chr6:131250616	chr8:145053062	50
rep1_cov50_pass5_sample1	SS18L1--SYCP1	chr20:62162931	chr1:114878094	50
rep1_cov50_pass5_sample3	KIF14--NFIB	chr1:200590125	chr9:14307520	50
rep1_cov50_pass5_sample2	ANKS4B--GPD2	chr16:21233901	chr2:156550602	49
rep1_cov50_pass5_sample5	RMDN3--KRT79	chr15:40740133	chr12:52822379	50
rep1_cov50_pass5_sample1	CCNC--ANKDD1A	chr6:99561367	chr15:64934136	50
rep1_cov50_pass5_sample5	FGL2--BET1	chr7:77199181	chr7:93976100	49
rep1_cov50_pass5_sample4	LOXHD1--MSH6	chr18:46524708	chr2:47790927	50
rep1_cov50_pass5_sample2	NFIX--MBNL3	chr19:13024719	chrX:132406392	50
rep1_cov50_pass5_sample3	SMR3A--CDC42EP2	chr4:70362169	chr11:65320544	49
rep1_cov50_pass5_sample1	RAPH1--ANAPC15	chr2:203459907	chr11:72111281	50
rep1_cov50_pass5_sample4	PLEKHS1--SAPCD2	chr10:113777259	chr9:137064979	50
rep1_cov50_pass5_sample2	ISCA1--SLC30A1	chr9:86272007	chr1:211576289	50
rep1_cov50_pass5_sample5	CMC4--PPP6C	chrX:155063966	chr9:125153742	50
rep1_cov50_pass5_sample1	CABLES1--SPINK13	chr18:23253066	chr5:148282104	50
rep1_cov50_pass5_sample2	ARMC5--PTGER2	chr16:31462917	chr14:52327221	50
rep1_cov50_pass5_sample3	MLYCD--ZP3	chr16:83899672	chr7:76440250	49
rep1_cov50_pass5_sample4	IDH3G--TAF5	chrX:153787051	chr10:103379884	50
rep1_cov50_pass5_sample5	NBPF4--KLKB1	chr1:108228920	chr4:186254588	50
rep1_cov50_pass5_sample1	FAM32A--ZIC5	chr19:16185765	chr13:99965819	50
rep1_cov50_pass5_sample1	CD72--VSX1	chr9:35618222	chr20:25078952	50
rep1_cov50_pass5_sample3	LRRIQ1--LENG1	chr12:85046137	chr19:54158461	50
rep1_cov50_pass5_sample5	TARDBP--IGSF8	chr1:11018873	chr1:160093331	50
rep1_cov50_pass5_sample3	FBXO33--FBN2	chr14:39431564	chr5:128338122	49
rep1_cov50_pass5_sample5	SYT9--SOGA3	chr11:7238916	chr6:127516702	45
rep1_cov50_pass5_sample3	MYF5--BTG3	chr12:80717564	chr21:17604997	50
rep1_cov50_pass5_sample4	IL7R--KCNJ3	chr5:35857059	chr2:154854727	50
rep1_cov50_pass5_sample2	GKN1--KCNG1	chr2:68980060	chr20:51010364	50
rep1_cov50_pass5_sample2	NTSR2--TRIM59	chr2:11660043	chr3:160439186	50
rep1_cov50_pass5_sample5	SDR9C7--GPLD1	chr12:56929390	chr6:24466819	50
rep1_cov50_pass5_sample4	EFCAB11--RAB3A	chr14:89932526	chr19:18200445	46
rep1_cov50_pass5_sample2	CASD1--LRIG3	chr7:94518323	chr12:58874330	50
rep1_cov50_pass5_sample5	KLRD1--TMEM230	chr12:10311615	chr20:5109445	50
rep1_cov50_pass5_sample4	ASXL3--NRG1	chr18:33607676	chr8:32595828	50
rep1_cov50_pass5_sample3	ACAP1--CRYBB3	chr17:7342067	chr22:25202674	49
rep1_cov50_pass5_sample3	SLC41A3--FAM71B	chr3:126012615	chr5:157163658	50
rep1_cov50_pass5_sample3	SH2D7--CXorf64	chr15:78098596	chrX:126820659	50
rep1_cov50_pass5_sample4	ZNF721--SUCNR1	chr4:472575	chr3:151880559	50
rep1_cov50_pass5_sample5	USP38--FAM154B	chr4:143195845	chr15:82264673	50
rep1_cov50_pass5_sample3	CBLN1--RMI1	chr16:49280923	chr9:84000951	50
rep1_cov50_pass5_sample4	PMF1--LRRC55	chr1:156232425	chr11:57187245	50
rep1_cov50_pass5_sample4	PPP1R14B--AF165138.7	chr11:64245204	chr21:14609568	50
rep1_cov50_pass5_sample3	AC009892.10--DYNLRB1	chr19:54638694	chr20:34526268	49
rep1_cov50_pass5_sample4	HS3ST5--ZNF467	chr6:114062739	chr7:149766239	50
rep1_cov50_pass5_sample3	TTLL10--RNASE10	chr1:1180860	chr14:20510467	50
rep1_cov50_pass5_sample2	SCXA--SBK1	chr8:144267180	chr16:28320076	50
rep1_cov50_pass5_sample3	TSEN15--SQLE	chr1:184054863	chr8:125018059	50
rep1_cov50_pass5_sample1	ZNF530--CCT2	chr19:57600134	chr12:69586753	50
rep1_cov50_pass5_sample4	CLINT1--NFYA	chr5:157790600	chr6:41084046	50
rep1_cov50_pass5_sample5	PUS1--MEAF6	chr12:131930135	chr1:37509542	50
rep1_cov50_pass5_sample3	C1orf200--ZNF512B	chr1:9654198	chr20:63967523	50
rep1_cov50_pass5_sample1	PRDX4--CDADC1	chrX:23671646	chr13:49259486	50
rep1_cov50_pass5_sample3	FERMT3--GRPR	chr11:64223189	chrX:16150305	50
rep1_cov50_pass5_sample3	SGOL1--EFCAB5	chr3:20183886	chr17:29942240	48
rep1_cov50_pass5_sample5	TRAV22--PPP3R1	chr14:22070741	chr2:68186652	50
rep1_cov50_pass5_sample5	SERPINB7--FGF17	chr18:63782540	chr8:22046114	50
rep1_cov50_pass5_sample4	FAM170A--C19orf24	chr5:119634252	chr19:1277183	50
rep1_cov50_pass5_sample3	NDUFA5--GPC3	chr7:123545611	chrX:133692494	50
rep1_cov50_pass5_sample2	TULP4--FAM131A	chr6:158479975	chr3:184342744	49
rep1_cov50_pass5_sample2	SLC7A10--ZFP36L1	chr19:33210467	chr14:68790492	50
rep1_cov50_pass5_sample3	PITRM1--DHRS3	chr10:3144292	chr1:12578956	47
rep1_cov50_pass5_sample2	KIAA0895--ZNRF1	chr7:36366704	chr16:75106482	50
rep1_cov50_pass5_sample2	TRDC--C16orf54	chr14:22463210	chr16:29744951	50
rep1_cov50_pass5_sample1	CMC4--TMPRSS11B	chrX:155063966	chr4:68228884	50
rep1_cov50_pass5_sample5	TTLL9--CYP2B6	chr20:31925049	chr19:41004297	50
rep1_cov50_pass5_sample4	PRAMEF12--C6orf203	chr1:12775154	chr6:107030025	50
rep1_cov50_pass5_sample4	MROH7--ENDOD1	chr1:54686448	chr11:95128377	49
rep1_cov50_pass5_sample5	CSGALNACT2--C1GALT1C1	chr10:43164044	chrX:120627171	50
rep1_cov50_pass5_sample3	EPX--KANK4	chr17:58192922	chr1:62253209	50
rep1_cov50_pass5_sample2	MZT1--NPIPA2	chr13:72727524	chr16:14763608	49
rep1_cov50_pass5_sample1	GABRA3--FLT3LG	chrX:152208001	chr19:49476117	50
rep1_cov50_pass5_sample3	MUC15--LAMA3	chr11:26565165	chr18:23814403	50
rep1_cov50_pass5_sample2	FAM155A--CAPS	chr13:107865682	chr19:5914385	50
rep1_cov50_pass5_sample1	PAWR--FBXW8	chr12:79613575	chr12:116988663	50
rep1_cov50_pass5_sample3	MCHR1--RWDD4	chr22:40679734	chr4:183646537	49
rep1_cov50_pass5_sample1	PPM1D--ABI1	chr17:60648082	chr10:26748745	50
rep1_cov50_pass5_sample5	ADGB--ZNF230	chr6:146635537	chr19:44008790	48
rep1_cov50_pass5_sample3	USP31--FABP9	chr16:23072045	chr8:81459337	50
rep1_cov50_pass5_sample4	RPSA--UNC93A	chr3:39407082	chr6:167291439	50
rep1_cov50_pass5_sample4	MS4A4E--GDF5OS	chr11:60214571	chr20:35433852	50
rep1_cov50_pass5_sample3	SLC22A9--CXCL14	chr11:63375768	chr5:135578539	50
rep1_cov50_pass5_sample4	C9orf40--UNC79	chr9:74952186	chr14:93653940	50
rep1_cov50_pass5_sample1	EDNRB--LY6G6F	chr13:77903156	chr6:31707458	50
rep1_cov50_pass5_sample5	C1orf234--CNPY2	chr1:23013883	chr12:56311414	47
rep1_cov50_pass5_sample2	PAX3--KANK4	chr2:222220140	chr1:62253209	50
rep1_cov50_pass5_sample4	AC011530.4--IL4	chr19:45785594	chr5:132682486	43
rep1_cov50_pass5_sample2	EPB41L5--FAH	chr2:120074178	chr15:80159756	50
rep1_cov50_pass5_sample1	SIGLEC9--ADORA3	chr19:51125875	chr1:111486652	50
rep1_cov50_pass5_sample5	ACSBG2--PROSC	chr19:6141610	chr8:37765526	50
rep1_cov50_pass5_sample2	NBPF8--C9orf72	chr1:149546762	chr9:27567164	50
rep1_cov50_pass5_sample3	SEMA4G--FAP	chr10:100973609	chr2:162223660	50
rep1_cov50_pass5_sample1	CRYBB1--SERF1A	chr22:26607889	chr5:70901825	50
rep1_cov50_pass5_sample1	PLA2G7--ZNF592	chr6:46714460	chr15:84797869	50
rep1_cov50_pass5_sample5	CLEC1A--MGAT3	chr12:10098808	chr22:39487347	49
rep1_cov50_pass5_sample5	MMADHC--KIAA0319	chr2:149582127	chr6:24563518	50
rep1_cov50_pass5_sample4	SCAF1--PHTF1	chr19:49645134	chr1:113704797	50
rep1_cov50_pass5_sample5	PRDM7--KCNJ3	chr16:90061452	chr2:154854727	50
rep1_cov50_pass5_sample3	TAF1D--DHX38	chr11:93741322	chr16:72096139	50
rep1_cov50_pass5_sample3	SPI1--KIF14	chr11:47375633	chr1:200554606	49
rep1_cov50_pass5_sample3	ASXL1--CHCHD10	chr20:32371874	chr22:23766296	50
rep1_cov50_pass5_sample3	WEE2--SPATA31E1	chr7:141723280	chr9:87884913	50
rep1_cov50_pass5_sample5	C2orf44--USP39	chr2:24032829	chr2:85630721	50
rep1_cov50_pass5_sample3	GLB1L--ADRA1B	chr2:219237512	chr5:159971879	50
rep1_cov50_pass5_sample5	LARP1B--PNO1	chr4:128122188	chr2:68158380	50
rep1_cov50_pass5_sample2	ATP5B--PIK3CB	chr12:56642458	chr3:138704493	50
rep1_cov50_pass5_sample1	NOX5--FLJ27365	chr15:69042805	chr22:46097926	50
rep1_cov50_pass5_sample5	PAPSS1--AMBN	chr4:107693771	chr4:70606185	50
rep1_cov50_pass5_sample4	ANO1--KXD1	chr11:70116499	chr19:18564869	50
rep1_cov50_pass5_sample2	BNC2--FTCD	chr9:16435555	chr21:46145947	50
rep1_cov50_pass5_sample1	PCIF1--SCAMP2	chr20:45947166	chr15:74850673	50
rep1_cov50_pass5_sample4	CHMP6--GP9	chr17:80997341	chr3:129061728	50
rep1_cov50_pass5_sample4	VCL--GDPD2	chr10:73998375	chrX:70426052	50
rep1_cov50_pass5_sample4	MANSC4--SLC37A2	chr12:27766665	chr11:125076757	50
rep1_cov50_pass5_sample5	AMOT--CTRB1	chrX:112804947	chr16:75223141	50
rep1_cov50_pass5_sample1	NDFIP2--HIST2H2BF	chr13:79533456	chr1:149794087	50
rep1_cov50_pass5_sample2	WASF2--TMPO	chr1:27418954	chr12:98547573	50
rep1_cov50_pass5_sample3	DMRTC1--STARD3NL	chrX:72875273	chr7:38214357	50
rep1_cov50_pass5_sample2	DCUN1D3--RIMS1	chr16:20862108	chr6:72398249	50
rep1_cov50_pass5_sample5	UNC5C--CYP3A5	chr4:95206628	chr7:99660659	50
rep1_cov50_pass5_sample1	CCDC85C--METAP2	chr14:99516188	chr12:95482127	50
rep1_cov50_pass5_sample2	FAM21B--KLHL36	chr10:50085558	chr16:84656871	50
rep1_cov50_pass5_sample4	POLE3--FAM188A	chr9:113409610	chr10:15789319	50
rep1_cov50_pass5_sample4	SMARCA1--MMP24	chrX:129448302	chr20:35269760	49
rep1_cov50_pass5_sample1	PRSS48--KPNB1	chr4:151279958	chr17:47656860	50
rep1_cov50_pass5_sample5	CRYBB1--NFIL3	chr22:26607889	chr9:91410906	50
rep1_cov50_pass5_sample4	GAGE12I--USP18	chrX:49342387	chr22:18176772	50
rep1_cov50_pass5_sample1	CCDC136--EXOSC9	chr7:128792427	chr4:121802915	50
rep1_cov50_pass5_sample2	HSPA8--EHF	chr11:123058632	chr11:34658533	50
rep1_cov50_pass5_sample5	ERRFI1--MED1	chr1:8015495	chr17:39447904	49
rep1_cov50_pass5_sample2	SH3RF3--RLN3	chr2:109432671	chr19:14030710	50
rep1_cov50_pass5_sample2	PHYHIPL--DLX2	chr10:59176959	chr2:172101646	50
rep1_cov50_pass5_sample1	GTF2F1--ENPP3	chr19:6381697	chr6:131740224	50
rep1_cov50_pass5_sample4	AC112721.1--RAVER2	chr2:237422125	chr1:64814704	50
rep1_cov50_pass5_sample1	MAP7D1--CACYBP	chr1:36178823	chr1:175009923	50
rep1_cov50_pass5_sample5	FNDC1--SLC6A18	chr6:159256631	chr5:1239450	50
rep1_cov50_pass5_sample1	SCIMP--MRAP2	chr17:5234735	chr6:84062893	50
rep1_cov50_pass5_sample5	KIAA1522--IKBKG	chr1:32772441	chrX:154558532	50
rep1_cov50_pass5_sample2	ASB9--C16orf54	chrX:15254737	chr16:29744951	50
rep1_cov50_pass5_sample4	EMC10--CUX2	chr19:50476658	chr12:111099930	50
rep1_cov50_pass5_sample1	ECI2--RSPH9	chr6:4117308	chr6:43670789	50
rep1_cov50_pass5_sample5	RASAL1--MS4A4E	chr12:113119362	chr11:60213332	50
rep1_cov50_pass5_sample4	SRPRB--CCND3	chr3:133806703	chr6:41936695	50
rep1_cov50_pass5_sample5	SLC7A3--C2orf44	chrX:70926070	chr2:24031162	50
rep1_cov50_pass5_sample1	CPA6--PRAM1	chr8:67509517	chr19:8499780	50
rep1_cov50_pass5_sample5	DUSP12--KHK	chr1:161751377	chr2:27099420	50
rep1_cov50_pass5_sample4	CD7--MYCL	chr17:82317414	chr1:39901443	50
rep1_cov50_pass5_sample4	P4HA3--FAH	chr11:74289079	chr15:80168264	50
rep1_cov50_pass5_sample4	IGLL5--AKAP12	chr22:22888259	chr6:151348711	50
rep1_cov50_pass5_sample4	ADK--PABPN1	chr10:74176886	chr14:23323965	49
rep1_cov50_pass5_sample5	THEMIS--NTS	chr6:127900842	chr12:85876640	50
rep1_cov50_pass5_sample2	RBM4--C4orf17	chr11:66640123	chr4:99540412	50
rep1_cov50_pass5_sample1	HYOU1--TRAV34	chr11:119056070	chr14:22207845	45
rep1_cov50_pass5_sample3	POU2F3--SPIB	chr11:120315427	chr19:50419893	50
rep1_cov50_pass5_sample3	EHF--GNA13	chr11:34646684	chr17:65053728	50
rep1_cov50_pass5_sample2	ZNF708--GMFG	chr19:21310501	chr19:39329073	49
rep1_cov50_pass5_sample1	TRPV1--PCDHA11	chr17:3590252	chr5:140978949	50
rep1_cov50_pass5_sample1	ARMC5--MYO1B	chr16:31462917	chr2:191414517	50
rep1_cov50_pass5_sample2	DGCR6L--FUOM	chr22:20319639	chr10:133357255	50
rep1_cov50_pass5_sample1	NLRP7--CDT1	chr19:54934489	chr16:88806021	50
rep1_cov50_pass5_sample4	TAX1BP3--GALE	chr17:3668488	chr1:23797871	50
rep1_cov50_pass5_sample3	CCL18--HEPACAM2	chr17:36070558	chr7:93219451	50
rep1_cov50_pass5_sample2	ITGB1BP2--PI4KB	chrX:71302556	chr1:151294541	50
rep1_cov50_pass5_sample3	C3orf33--ZIC3	chr3:155775701	chrX:137568902	50
rep1_cov50_pass5_sample4	TUBB1--SMURF1	chr20:59022953	chr7:99045801	50
rep1_cov50_pass5_sample2	S100A6--GNPAT	chr1:153535202	chr1:231265293	50
rep1_cov50_pass5_sample4	CAMK1D--ZNF217	chr10:12791233	chr20:53583168	50
rep1_cov50_pass5_sample3	STXBP1--FAIM2	chr9:127668187	chr12:49901325	50
rep1_cov50_pass5_sample4	PRB4--C19orf67	chr12:11309370	chr19:14083877	49
rep1_cov50_pass5_sample2	YWHAE--OPA3	chr17:1354211	chr19:45553911	50
rep1_cov50_pass5_sample4	NTN5--SH3RF1	chr19:48664143	chr4:169096687	50
rep1_cov50_pass5_sample5	SHE--CLEC17A	chr1:154485943	chr19:14594517	50
rep1_cov50_pass5_sample4	KCTD15--PRKAG1	chr19:33801342	chr12:49005165	50
rep1_cov50_pass5_sample1	NUTM2E--FUT2	chr10:79848895	chr19:48702955	50
rep1_cov50_pass5_sample1	SERPINC1--SCO2	chr1:173914553	chr22:50524424	50
rep1_cov50_pass5_sample3	UNC5CL--HPSE2	chr6:41032036	chr10:98490196	50
rep1_cov50_pass5_sample1	RAD21--WDR92	chr8:116861841	chr2:68138857	50
rep1_cov50_pass5_sample2	NR6A1--IGF1	chr9:124543802	chr12:102475799	50
rep1_cov50_pass5_sample4	COTL1--SRCAP	chr16:84590105	chr16:30713208	50
rep1_cov50_pass5_sample3	CHRNA3--ZNF610	chr15:78601253	chr19:52353682	50
rep1_cov50_pass5_sample1	ZNF395--WDR25	chr8:28360885	chr14:100529068	49
rep1_cov50_pass5_sample3	IL1A--ORC3	chr2:112781604	chr6:87621950	50
rep1_cov50_pass5_sample1	IL20--TMEM9B	chr1:206866011	chr11:8956298	45
rep1_cov50_pass5_sample2	ZNF74--C1QTNF3	chr22:20400758	chr5:34035758	50
rep1_cov50_pass5_sample5	ZNF652--PILRA	chr17:49316826	chr7:100399581	50
rep1_cov50_pass5_sample2	ZNF396--FAM195B	chr18:35373876	chr17:81823513	50
rep1_cov50_pass5_sample4	IFRD1--TMEM252	chr7:112450782	chr9:68537493	50
rep1_cov50_pass5_sample1	C1QL2--TUB	chr2:119157586	chr11:8089610	50
rep1_cov50_pass5_sample2	ATP11A--MAPK8IP1	chr13:112854530	chr11:45905151	50
rep1_cov50_pass5_sample3	NRXN1--C9orf47	chr2:49943704	chr9:88991470	50
rep1_cov50_pass5_sample5	CHST7--SCGB1D2	chrX:46575423	chr11:62243289	50
rep1_cov50_pass5_sample1	COL6A3--LRRC20	chr2:237387582	chr10:70301508	50
rep1_cov50_pass5_sample1	UNC93A--CCDC42	chr6:167294698	chr17:8741671	50
rep1_cov50_pass5_sample1	ZFC3H1--FBXL22	chr12:71631778	chr15:63601296	50
rep1_cov50_pass5_sample2	PYGL--AL391421.1	chr14:50931673	chr10:77867923	50
rep1_cov50_pass5_sample3	BARHL2--GPM6A	chr1:90714531	chr4:175673836	50
rep1_cov50_pass5_sample1	DYNC2LI1--AL590708.2	chr2:43800917	chr9:128128520	50
rep1_cov50_pass5_sample1	IER3IP1--CPO	chr18:47157436	chr2:206959631	50
rep1_cov50_pass5_sample4	TAPBP--HAUS2	chr6:33314005	chr15:42558198	49
rep1_cov50_pass5_sample1	KCNQ4--HMGA2	chr1:40835098	chr12:65838519	50
rep1_cov50_pass5_sample5	FAM213A--FAM230A	chr10:80426006	chr22:21322854	49
rep1_cov50_pass5_sample5	TPSD1--TRIML2	chr16:1257062	chr4:188101250	50
rep1_cov50_pass5_sample4	SSB--POU4F1	chr2:169805577	chr13:78602551	50
rep1_cov50_pass5_sample2	LIN9--ZNF8	chr1:226250839	chr19:58294098	49
rep1_cov50_pass5_sample5	PDE4B--SLC25A41	chr1:66365766	chr19:6429831	50
rep1_cov50_pass5_sample2	SLC35F3--ZCCHC10	chr1:234214574	chr5:132998850	50
rep1_cov50_pass5_sample1	HHLA3--LCK	chr1:70355208	chr1:32274737	49
rep1_cov50_pass5_sample1	SCRT1--STAG1	chr8:144336055	chr3:136443404	50
rep1_cov50_pass5_sample5	LRRC31--FAN1	chr3:169861670	chr15:30910614	49
rep1_cov50_pass5_sample1	RELL1--PLA2R1	chr4:37638447	chr2:159976225	50
rep1_cov50_pass5_sample5	HSF4--GSTA2	chr16:67167599	chr6:52752995	50
rep1_cov50_pass5_sample2	AADACL4--CATSPERD	chr1:12644714	chr19:5727268	50
rep1_cov50_pass5_sample2	C5orf60--CLDN19	chr5:179644799	chr1:42736030	50
rep1_cov50_pass5_sample3	KRT85--AGAP1	chr12:52362251	chr2:236120192	50
rep1_cov50_pass5_sample3	SLC27A4--GPR158	chr9:128350381	chr10:25466651	50
rep1_cov50_pass5_sample4	SCIMP--FAM219A	chr17:5221287	chr9:34402467	50
rep1_cov50_pass5_sample3	SON--NPY	chr21:33569930	chr7:24285241	50
rep1_cov50_pass5_sample2	TMTC3--CCPG1	chr12:88148504	chr15:55360944	50
rep1_cov50_pass5_sample3	ELP3--DTYMK	chr8:28106783	chr2:241680319	49
rep1_cov50_pass5_sample2	NF2--ZNF682	chr22:29678323	chr19:20007275	50
rep1_cov50_pass5_sample5	NAA38--POLR2J	chr7:118188405	chr7:102476270	50
rep1_cov50_pass5_sample1	SGOL2--SERPINA4	chr2:200536142	chr14:94569395	50
rep1_cov50_pass5_sample2	WDYHV1--RDH11	chr8:123430033	chr14:67693052	50
rep1_cov50_pass5_sample3	GABRA6--SCYL3	chr5:161689169	chr1:169866973	50
rep1_cov50_pass5_sample3	ANGPT4--RP1	chr20:915906	chr8:54624670	50
rep1_cov50_pass5_sample4	LIMS3L--AC011997.1	chr2:110472597	chr2:197774016	50
rep1_cov50_pass5_sample3	FAM3D--TPCN1	chr3:58645509	chr12:113260368	47
rep1_cov50_pass5_sample2	DSP--SSR1	chr6:7578562	chr6:7310029	49
rep1_cov50_pass5_sample3	PCDHGA4--ADAM15	chr5:141494865	chr1:155061415	50
rep1_cov50_pass5_sample3	GRM7--LRP1	chr3:7415163	chr12:57192845	50
rep1_cov50_pass5_sample3	TBC1D2--SIGLEC7	chr9:98201479	chr19:51147221	50
rep1_cov50_pass5_sample2	CAMK2N1--CCDC140	chr1:20485214	chr2:222303746	50
rep1_cov50_pass5_sample4	ARID3C--GCH1	chr9:34627697	chr14:54845852	50
rep1_cov50_pass5_sample5	IFT74--TNKS2	chr9:27011968	chr10:91855029	50
rep1_cov50_pass5_sample4	TMEM132E--TRAV3	chr17:34629204	chr14:21724025	50
rep1_cov50_pass5_sample1	MTERFD1--DACT2	chr8:96256962	chr6:168294704	50
rep1_cov50_pass5_sample1	COX6B1--PLA2G16	chr19:35651349	chr11:63590368	47
rep1_cov50_pass5_sample4	ADGB--LPPR4	chr6:146635537	chr1:99305685	50
rep1_cov50_pass5_sample1	NEFH--CHRNB1	chr22:29481145	chr17:7455284	50
rep1_cov50_pass5_sample5	GLIPR2--C10orf95	chr9:36147894	chr10:102451147	50
rep1_cov50_pass5_sample3	FAM209B--LRP8	chr20:56533590	chr1:53289689	50
rep1_cov50_pass5_sample1	HERC1--TEAD2	chr15:63654119	chr19:49355206	49
rep1_cov50_pass5_sample3	CST9L--CXCR3	chr20:23565974	chrX:71617459	50
rep1_cov50_pass5_sample3	NUP155--SERPING1	chr5:37303260	chr11:57614328	50
rep1_cov50_pass5_sample5	CPS1--TMEM134	chr2:210675840	chr11:67465100	50
rep1_cov50_pass5_sample3	ZNF592--SPATA31A1	chr15:84799977	chr9:39358074	50
rep1_cov50_pass5_sample4	LCT--ADAMTS20	chr2:135794641	chr12:43428531	50
rep1_cov50_pass5_sample4	MGST1--CASP7	chr12:16357699	chr10:113725362	50
rep1_cov50_pass5_sample1	SPTBN2--CLSTN1	chr11:66698639	chr1:9744005	50
rep1_cov50_pass5_sample1	NPPA--AHI1	chr1:11847113	chr6:135394896	50
rep1_cov50_pass5_sample3	TSPAN32--OSBPL5	chr11:2302222	chr11:3089948	50
rep1_cov50_pass5_sample1	HN1L--KCNC1	chr16:1691985	chr11:17771665	50
rep1_cov50_pass5_sample1	ENDOV--RAB20	chr17:80415821	chr13:110524197	50
rep1_cov50_pass5_sample1	KCNAB2--TMEM65	chr1:6094485	chr8:124330792	50
rep1_cov50_pass5_sample4	MUC16--AADACL2	chr19:8882331	chr3:151740646	50
rep1_cov50_pass5_sample3	SLC30A2--CYP1A1	chr1:26044997	chr15:74721503	50
rep1_cov50_pass5_sample2	CCDC103--SBNO2	chr17:44901652	chr19:1112537	50
rep1_cov50_pass5_sample2	ZNF12--MKI67IP	chr7:6697689	chr2:121728536	50
rep1_cov50_pass5_sample2	AQP10--COBLL1	chr1:154321260	chr2:164722311	50
rep1_cov50_pass5_sample5	METAP1--CCDC181	chr4:99043387	chr1:169422313	50
rep1_cov50_pass5_sample3	PRRT3--HAGHL	chr3:9948758	chr16:728794	50
rep1_cov50_pass5_sample2	ZNF543--ZW10	chr19:57320871	chr11:113768967	49
rep1_cov50_pass5_sample3	MRM1--GSKIP	chr17:36607802	chr14:96382247	50
rep1_cov50_pass5_sample5	DCUN1D2--CISD3	chr13:113462740	chr17:38733276	50
rep1_cov50_pass5_sample4	DUX4L7--MYADM	chr4:190072514	chr19:53873528	50
rep1_cov50_pass5_sample5	YBX1--NCLN	chr1:42696944	chr19:3201523	49
rep1_cov50_pass5_sample3	MMP9--TSPAN9	chr20:46013534	chr12:3278421	50
rep1_cov50_pass5_sample4	TNS1--KIAA0895	chr2:217897798	chr7:36357590	50
rep1_cov50_pass5_sample1	UBE2U--MYCT1	chr1:64232649	chr6:152721742	50
rep1_cov50_pass5_sample1	FGF22--UBQLN3	chr19:643338	chr11:5509594	50
rep1_cov50_pass5_sample1	ADRA1A--BPIFB4	chr8:26864087	chr20:33090708	50
rep1_cov50_pass5_sample4	ATP6V1G2--NSMF	chr6:31546478	chr9:137452586	49
rep1_cov50_pass5_sample5	PRH2--TMEM255A	chr12:10929337	chrX:120294051	50
rep1_cov50_pass5_sample2	IFNG--TNMD	chr12:68159502	chrX:100585231	49
