sample,fusion genes,chrom1,base1,strand1,chrom2,base2,strand2,gap (kb),spanning pairs,spanning reads,inframe,aligns,rearrangement,contig,contig break,classification,known
DepMap_AS010_v1_K562.refine.bam.fastq,GGA2:EIF4A1,chr16,23482923,-,chr17,7575119,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/120853483/ccs/2993_5096,939,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,GGA2:WSB1,chr16,23495694,-,chr17,27310061,+,Inf,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/226627437/ccs/5612_6755,261,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SULT1A1:ITGB1,chr16,28608291,-,chr10,32935558,-,Inf,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/174134678/ccs/3596_4346,492,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,AC002310.12:AMD1,chr16,30535480,+,chr6,110892161,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/239341240/ccs/6199_9291,421,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,FUS:GDAP2,chr16,31185179,+,chr1,117870616,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/229376554/ccs/1177_2764,102,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,JAK1:MSH3,chr1,64966333,-,chr5,80792733,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/78840603/ccs/911_2045,211,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,POLR3K:MKI67,chr16,53476,-,chr10,128119319,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/125177336/ccs/4314_5891,144,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,POLR3K:NABP1,chr16,53476,-,chr2,191678990,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/186059810/ccs/8149_13178,126,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CFAP20:SRP9,chr16,58129032,-,chr1,225777935,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/208668571/ccs/10537_12253,351,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,COG4:SLC25A10,chr16,70523373,-,chr17,81714953,+,Inf,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/263656173/ccs/4499_6392,187,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CENPN:SUB1,chr16,81020276,+,chr5,32591563,+,Inf,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/116394504/ccs/617_1783,606,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,USP10:UCHL5,chr16,84733503,+,chr1,193023946,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/30806287/ccs/44_778,169,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,PMM2:TNNT1,chr16,8813106,+,chr19,55146707,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/94244495/ccs/74_1476,605,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SPG7:U2AF1,chr16,89513037,+,chr21,43095743,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/240977976/ccs/985_2045,392,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RP11-473I1.6:ST7L,chr16,9068653,+,chr1,112611003,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/247204635/ccs/6865_8904,107,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,PIGL:FAM120B,chr17,16234070,+,chr6,170395487,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/195433791/ccs/8334_9147,347,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,LRRC75A-AS1:PSMB2,chr17,16439414,+,chr1,35631344,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/71831540/ccs/746_1379,114,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,LRRC75A-AS1:NUDCD2,chr17,16439414,+,chr5,163457610,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/150274173/ccs/6489_7269,114,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,LRRC75A-AS1:C6orf89,chr17,16439414,+,chr6,36902221,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/44434490/ccs/9643_10668,114,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,LRRC75A-AS1:CDYL,chr17,16439414,+,chr6,4891713,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/187238196/ccs/5469_8616,114,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,LRRC75A-AS1:C14orf2,chr17,16440253,+,chr14,103912694,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/242549427/ccs/4029_4395,182,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,LRRC75A-AS1:RNF115,chr17,16441130,+,chr1,145753049,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/225971530/ccs/4398_5530,240,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,PRPSAP2:LCMT1,chr17,18856429,+,chr16,25164598,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/123668771/ccs/8202_8956,111,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CCDC144NL:PGBD2,chr17,20865419,-,chr1,248917279,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/112988472/ccs/6557_8499,574,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CCDC144NL-AS1:LMAN1,chr17,20892432,+,chr18,59349236,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/94835245/ccs/3838_4359,330,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,UNC119:TAF1D,chr17,28552338,-,chr11,93732291,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/122094052/ccs/2099_2726,263,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,FAM222B:PPA2,chr17,28812209,-,chr4,105449403,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/114824026/ccs/6665_7768,209,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CRLF3:HP1BP3,chr17,30792440,-,chr1,20773610,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/202507565/ccs/44_2872,990,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ACACA:CDK5RAP1,chr17,37339804,-,chr20,33360491,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/84676025/ccs/5010_5589,155,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,FPGT-TNNI3K:SFMBT2,chr1,74271708,+,chr10,7163910,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/71175301/ccs/6326_12379,777,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,PTGES3L-AARSD1:PABPC4,chr17,42961192,-,chr1,39561122,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/247271669/ccs/3157_3801,342,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,BRCA1:POP5,chr17,43125182,-,chr12,120579923,-,Inf,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/49482648/ccs/10122_10860,144,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SCRN2:FXYD5,chr17,47840670,-,chr19,35169566,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/192874215/ccs/463_976,205,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,MINK1:NDUFV2,chr17,4833640,+,chr18,9117838,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/131663263/ccs/2479_3368,143,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,HOXB9:H2AFX,chr17,48625753,-,chr11,119094261,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/96473407/ccs/44_1020,591,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CALCOCO2:PGD,chr17,48841887,+,chr1,10403071,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/85199099/ccs/8199_10013,235,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,FAM117A:SRP9,chr17,49716165,-,chr1,225777935,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/224136479/ccs/3695_5503,444,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RABEP1:RPS27A,chr17,5332152,+,chr2,55232808,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/198577790/ccs/1086_2171,569,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RABGGTB:C6orf48,chr1,75787604,+,chr6,31835411,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/240783692/ccs/1991_2769,227,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,BCAS3:NDUFB2,chr17,61084564,+,chr7,140702866,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/256972239/ccs/5086_7890,2482,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,NOL11:PMF1-BGLAP,chr17,67739608,+,chr1,156233628,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/174719691/ccs/7131_9460,1950,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,KPNA2:PRKCB,chr17,68037495,+,chr16,24219961,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/9306957/ccs/6582_7575,344,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,AC002539.1:DIRC2,chr17,70128069,-,chr3,122806857,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/146868176/ccs/2638_4242,326,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,AC002539.1:XPO5,chr17,70128643,-,chr6,43534007,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/31131995/ccs/6092_7630,237,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,HN1:GUSB,chr17,75149091,-,chr7,65976202,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/259787429/ccs/4503_6127,268,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,MFSD11:EIF3L,chr17,76741064,+,chr22,37874370,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/246024992/ccs/4721_6605,774,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SEC14L1:PDHX,chr17,77093347,+,chr11,34992315,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/260967516/ccs/10714_12254,418,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,FUBP1:STXBP5,chr1,77949155,-,chr6,147205971,+,Inf,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/111674143/ccs/3466_7357,2031,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,TMEM105:SPTLC2,chr17,81330144,-,chr14,77512403,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/30278091/ccs/6674_7333,274,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RP11-599B13.6:PCNT,chr17,8161473,-,chr21,46443810,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/139856625/ccs/1987_3159,425,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,NARF:TTC13,chr17,82460072,+,chr1,230909020,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/62721919/ccs/6376_7529,217,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,NAPG:RUVBL1,chr18,10526158,+,chr3,128087808,-,Inf,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/143920630/ccs/4933_5705,134,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CEP76:CMC4,chr18,12699830,-,chrX,155064033,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/23660518/ccs/8936_9802,438,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CEP192:GMPS,chr18,12999588,+,chr3,155897927,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/119342245/ccs/4375_6721,254,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ZNF519:NPM1,chr18,14124350,-,chr5,171407700,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/107807749/ccs/8230_8945,283,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ESCO1:DDX1,chr18,21600623,-,chr2,15613224,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/98305878/ccs/44_880,125,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RIOK3:NARF,chr18,23463079,+,chr17,82485497,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/129043183/ccs/1207_2043,331,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,C18orf8:HNRNPD,chr18,23504447,+,chr4,82354154,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/83889328/ccs/4632_5229,276,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SEP15:TAF1D,chr1,86903281,-,chr11,93732291,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/179110399/ccs/5813_6649,472,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ENOSF1:SEC63,chr18,693882,-,chr6,107909035,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/25300070/ccs/9212_10616,451,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RP11-169F17.1:ZNF197,chr18,73200653,-,chr3,44646491,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/162926934/ccs/44_1748,510,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,PPP4R1:LIN28B,chr18,9593768,-,chr6,105078414,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/185403243/ccs/7684_8303,269,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RAB31:SDHA,chr18,9792235,+,chr5,228185,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/96863108/ccs/904_2824,306,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RP4-665J23.1:TRNT1,chr1,90851483,-,chr3,3137260,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/88539908/ccs/5116_6774,138,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ZNF644:C6orf57,chr1,90982310,-,chr6,70579414,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/90375796/ccs/8500_9353,135,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ZNF440:SURF1,chr19,11814450,+,chr9,133356320,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/98832086/ccs/4554_5690,180,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ZNF791:DAP3,chr19,12624710,+,chr1,155738157,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/170723050/ccs/7651_8342,321,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,FARSA:AK2,chr19,12933550,-,chr1,33024567,-,Inf,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/165547801/ccs/9090_9924,163,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CCDC130:RPS6KC1,chr19,13732285,+,chr1,213242569,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/97979575/ccs/6870_8382,302,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CCDC130:RPL36A,chr19,13732285,+,chrX,101391459,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/154928694/ccs/1955_2725,406,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CTB-55O6.12:RPS12,chr19,14155479,+,chr6,132816461,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/242616273/ccs/3185_3860,387,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CTD-3131K8.2:EMC9,chr19,17511343,-,chr14,24139789,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/64161094/ccs/917_1666,178,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,PGPEP1:TCP1,chr19,18357615,+,chr6,159785496,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/65274974/ccs/13300_15163,479,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CTC-260F20.3:DARS2,chr19,19516332,+,chr1,173853349,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/194840454/ccs/4189_5067,105,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CTC-559E9.6:EIF3B,chr19,19786691,+,chr7,2362645,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/95557243/ccs/3834_6397,258,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SF3A2:RABGAP1L,chr19,2245555,+,chr1,174275833,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/86446458/ccs/9919_11840,464,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,AC079466.1:THUMPD3-AS1,chr19,28610331,+,chr3,9391826,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/248321444/ccs/10781_11813,492,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ANKRD27:RBM5,chr19,32631402,-,chr3,50113950,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/84743630/ccs/3490_6160,1337,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,HAUS5:HMGB2,chr19,35618699,+,chr4,173332995,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/80480856/ccs/11254_12662,696,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,AC002116.7:STMN1,chr19,36019384,+,chr1,25904738,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/122488139/ccs/1157_2467,354,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ZNF146:FDPS,chr19,36218195,+,chr1,155317941,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/255921209/ccs/4507_5484,141,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ZNF529-AS1:NUF2,chr19,36577283,+,chr1,163343733,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/101845984/ccs/2103_2557,371,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ACTN4:TERF2IP,chr19,38647907,+,chr16,75654273,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/36244160/ccs/8602_10176,223,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,FBXO17:TAF1D,chr19,38975586,-,chr11,93732291,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/145166475/ccs/4051_4579,164,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,AKT2:NOMO3,chr19,40237969,-,chr16,16278662,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/34736444/ccs/11033_13549,1094,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,AKT2:NSRP1,chr19,40256926,-,chr17,30172542,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/250546641/ccs/968_1619,426,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SYMPK:DDX39B,chr19,45863058,-,chr6,31535485,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/174524963/ccs/16389_17364,91,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,TNFAIP8L1:IMMT,chr19,4639629,+,chr2,86153574,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/251856942/ccs/4807_6376,126,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,MYDGF:SERPINB6,chr19,4668595,-,chr6,2955670,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/188942468/ccs/10148_11697,235,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SAE1:ADSSL1,chr19,47143605,+,chr14,104739767,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/169676844/ccs/3771_5294,254,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SAE1:AP4B1,chr19,47169923,+,chr1,113904793,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/181211448/ccs/44_3093,789,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SLC8A2:COX5A,chr19,47437462,-,chr15,74920442,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/40244292/ccs/621_1163,377,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SEPW1:ALDOA,chr19,47778814,+,chr16,30068646,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/238160187/ccs/3730_4821,119,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,TSKS:UBE2D2,chr19,49748085,-,chr5,139600372,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/239535174/ccs/74_1731,357,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ZNF175:NME7,chr19,51581882,+,chr1,169237687,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/99093837/ccs/6219_7543,698,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ZNF432:ZNF138,chr19,52095575,-,chr7,64831451,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/68945334/ccs/748_1240,193,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ZNF552:ATL3,chr19,57814711,-,chr11,63629405,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/252448312/ccs/9430_9888,178,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CTD-3138B18.5:RBCK1,chr19,58278523,-,chr20,417526,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/125372887/ccs/3297_5306,271,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,AC010642.1:EWSR1,chr19,58306216,+,chr22,29296239,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/92998523/ccs/2434_3816,220,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ZNF584:RPL24,chr19,58401662,+,chr3,101681215,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/120062043/ccs/3350_3618,144,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CERS4:RPS6KC1,chr19,8210862,+,chr1,213242569,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/65474945/ccs/4714_6249,325,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CFD:RPS6KC1,chr19,861956,+,chr1,213242569,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/92869744/ccs/6219_7948,519,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CFD:PARK7,chr19,861956,+,chr1,7962763,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/46073710/ccs/4448_5784,521,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,R3HDM4:PTMS,chr19,913087,-,chr12,6769603,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/184750137/ccs/44_654,106,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,NOP56:RPL23,chr20,2653393,+,chr17,38852732,-,Inf,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/236065555/ccs/8059_8639,239,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,HM13:PPP2R5C,chr20,31528050,+,chr14,101901719,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/263850013/ccs/6433_9965,513,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,TPX2:N4BP2L2,chr20,31742647,+,chr13,32527532,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/126752449/ccs/1967_3006,411,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,PLAGL2:MBTPS1,chr20,32201919,-,chr16,84060813,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/202770502/ccs/740_2486,476,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,GSS:WDR83,chr20,34929401,-,chr19,12672847,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/158207176/ccs/4775_6661,1285,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,UQCC1:DNAJC9,chr20,35347164,-,chr10,73246828,-,Inf,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/180948077/ccs/5845_7865,583,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,UQCC1:SRP9,chr20,35347164,-,chr1,225777935,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/5704349/ccs/2303_4396,598,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SNHG17:EZH2,chr20,38434504,-,chr7,148814137,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/195759117/ccs/43_1306,416,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ZMYND8:DDX26B,chr20,47249287,-,chrX,135581528,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/223217825/ccs/6285_8396,1805,PotentialTransSplicing,-
